YEAR,MONTH,DAY,DATE,CITY,RAINFALL,WIND_DIRECTION,WIND_SPEED
2020,4,13,2020-04-13,Legazpi,2.85,236.0,2.2
2020,4,14,2020-04-14,Legazpi,1.41,245.0,1.9
2020,4,15,2020-04-15,Legazpi,0.0,320.0,1.8
2020,4,16,2020-04-16,Legazpi,0.0,244.0,1.6
2020,4,17,2020-04-17,Legazpi,11.98,252.0,2.0
2020,4,18,2020-04-18,Legazpi,14.3,339.0,1.0
2020,4,19,2020-04-19,Legazpi,10.77,333.0,1.2
2020,4,20,2020-04-20,Legazpi,4.01,332.0,1.5
2020,4,21,2020-04-21,Legazpi,11.71,340.0,1.4
2020,4,22,2020-04-22,Legazpi,0.0,268.0,1.2
2020,4,23,2020-04-23,Legazpi,2.34,276.0,1.6
2020,4,24,2020-04-24,Legazpi,0.0,290.0,1.5
2020,4,25,2020-04-25,Legazpi,0.0,254.0,1.9
2020,4,26,2020-04-26,Legazpi,0.0,284.0,1.9
2020,4,27,2020-04-27,Legazpi,0.0,253.0,2.4
2020,4,28,2020-04-28,Legazpi,1.71,218.0,2.2
2020,4,29,2020-04-29,Legazpi,0.0,258.0,2.1
2020,4,30,2020-04-30,Legazpi,16.97,119.0,2.9
2020,5,1,2020-05-01,Legazpi,0.65,74.0,2.2
2020,5,2,2020-05-02,Legazpi,0.97,52.0,1.8
2020,5,3,2020-05-03,Legazpi,15.06,121.0,1.3
2020,5,4,2020-05-04,Legazpi,5.95,74.0,2.0
2020,5,5,2020-05-05,Legazpi,8.9,83.0,1.4
2020,5,6,2020-05-06,Legazpi,2.81,127.0,1.5
2020,5,7,2020-05-07,Legazpi,0.0,132.0,1.8
2020,5,8,2020-05-08,Legazpi,2.8,192.0,1.6
2020,5,9,2020-05-09,Legazpi,4.97,207.0,1.6
2020,5,10,2020-05-10,Legazpi,6.79,189.0,1.2
2020,5,11,2020-05-11,Legazpi,6.0,269.0,1.9
2020,5,12,2020-05-12,Legazpi,0.0,278.0,2.0
2020,5,13,2020-05-13,Legazpi,0.0,228.0,1.5
2020,5,14,2020-05-14,Legazpi,8.73,278.0,2.0
2020,5,15,2020-05-15,Legazpi,0.0,261.0,1.6
2020,5,16,2020-05-16,Legazpi,0.0,295.0,1.8
2020,5,17,2020-05-17,Legazpi,7.75,333.0,1.3
2020,5,18,2020-05-18,Legazpi,0.0,333.0,1.8
2020,5,19,2020-05-19,Legazpi,0.0,330.0,1.8
2020,5,20,2020-05-20,Legazpi,0.0,324.0,1.2
2020,5,21,2020-05-21,Legazpi,0.0,333.0,1.3
2020,5,22,2020-05-22,Legazpi,0.0,222.0,1.2
2020,5,23,2020-05-23,Legazpi,4.15,210.0,0.9
2020,5,24,2020-05-24,Legazpi,0.0,323.0,2.1
2020,5,25,2020-05-25,Legazpi,0.0,272.0,2.1
2020,5,26,2020-05-26,Legazpi,0.0,237.0,2.2
2020,5,27,2020-05-27,Legazpi,0.0,184.0,2.1
2020,5,28,2020-05-28,Legazpi,6.79,329.0,1.4
2020,5,29,2020-05-29,Legazpi,11.63,349.0,2.1
2020,5,30,2020-05-30,Legazpi,0.0,1.0,3.1
2020,5,31,2020-05-31,Legazpi,0.0,21.0,2.8
2020,6,1,2020-06-01,Legazpi,4.37,31.0,2.4
2020,6,2,2020-06-02,Legazpi,10.26,19.0,2.2
2020,6,3,2020-06-03,Legazpi,10.93,5.0,2.1
2020,6,4,2020-06-04,Legazpi,10.53,1.0,2.1
2020,6,5,2020-06-05,Legazpi,9.65,1.0,1.7
2020,6,6,2020-06-06,Legazpi,9.41,235.0,0.5
2020,6,7,2020-06-07,Legazpi,0.45,323.0,0.2
2020,6,8,2020-06-08,Legazpi,0.0,347.0,0.2
2020,6,9,2020-06-09,Legazpi,0.0,91.0,1.9
2020,6,10,2020-06-10,Legazpi,9.43,84.0,2.6
2020,6,11,2020-06-11,Legazpi,1.83,163.0,2.3
2020,6,12,2020-06-12,Legazpi,0.0,71.0,2.4
2020,6,13,2020-06-13,Legazpi,1.55,147.0,2.6
2020,6,14,2020-06-14,Legazpi,3.89,57.0,2.4
2020,6,15,2020-06-15,Legazpi,4.1,74.0,2.9
2020,6,16,2020-06-16,Legazpi,3.32,79.0,1.9
2020,6,17,2020-06-17,Legazpi,0.0,82.0,2.3
2020,6,18,2020-06-18,Legazpi,1.62,121.0,1.3
2020,6,19,2020-06-19,Legazpi,3.61,210.0,2.2
2020,6,20,2020-06-20,Legazpi,15.56,252.0,2.2
2020,6,21,2020-06-21,Legazpi,1.89,146.0,2.1
2020,6,22,2020-06-22,Legazpi,10.59,231.0,2.4
2020,6,23,2020-06-23,Legazpi,1.11,224.0,2.3
2020,6,24,2020-06-24,Legazpi,17.78,314.0,1.8
2020,6,25,2020-06-25,Legazpi,8.58,230.0,1.4
2020,6,26,2020-06-26,Legazpi,8.53,275.0,1.4
2020,6,27,2020-06-27,Legazpi,0.0,207.0,1.5
2020,6,28,2020-06-28,Legazpi,0.0,170.0,1.7
2020,6,29,2020-06-29,Legazpi,10.58,329.0,2.1
2020,6,30,2020-06-30,Legazpi,0.3,248.0,2.3
2020,7,1,2020-07-01,Legazpi,6.65,269.0,2.1
2020,7,2,2020-07-02,Legazpi,10.0,310.0,1.2
2020,7,3,2020-07-03,Legazpi,11.38,145.0,1.0
2020,7,4,2020-07-04,Legazpi,4.8,68.0,1.6
2020,7,5,2020-07-05,Legazpi,2.91,34.0,1.5
2020,7,6,2020-07-06,Legazpi,6.19,30.0,2.6
2020,7,7,2020-07-07,Legazpi,0.0,77.0,3.1
2020,7,8,2020-07-08,Legazpi,14.95,98.0,1.1
2020,7,9,2020-07-09,Legazpi,6.27,30.0,2.2
2020,7,10,2020-07-10,Legazpi,0.0,1.0,2.3
2020,7,11,2020-07-11,Legazpi,4.31,135.0,1.8
2020,7,12,2020-07-12,Legazpi,3.97,121.0,2.6
2020,7,13,2020-07-13,Legazpi,2.79,98.0,2.5
2020,7,14,2020-07-14,Legazpi,11.95,95.0,1.5
2020,7,15,2020-07-15,Legazpi,7.42,132.0,2.5
2020,7,16,2020-07-16,Legazpi,6.77,160.0,1.5
2020,7,17,2020-07-17,Legazpi,10.42,195.0,1.5
2020,7,18,2020-07-18,Legazpi,9.63,259.0,2.2
2020,7,19,2020-07-19,Legazpi,4.5,119.0,1.3
2020,7,20,2020-07-20,Legazpi,5.21,114.0,1.5
2020,7,21,2020-07-21,Legazpi,7.82,335.0,2.4
2020,7,22,2020-07-22,Legazpi,5.4,302.0,1.3
2020,7,23,2020-07-23,Legazpi,10.05,325.0,2.4
2020,7,24,2020-07-24,Legazpi,10.81,274.0,1.5
2020,7,25,2020-07-25,Legazpi,2.69,172.0,1.6
2020,7,26,2020-07-26,Legazpi,4.06,51.0,1.9
2020,7,27,2020-07-27,Legazpi,0.0,231.0,1.9
2020,7,28,2020-07-28,Legazpi,0.0,137.0,2.1
2020,7,29,2020-07-29,Legazpi,3.81,66.0,2.0
2020,7,30,2020-07-30,Legazpi,0.0,166.0,2.2
2020,7,31,2020-07-31,Legazpi,0.0,63.0,1.7
2020,8,1,2020-08-01,Legazpi,0.0,72.0,1.3
2020,8,2,2020-08-02,Legazpi,0.0,96.0,1.4
2020,8,3,2020-08-03,Legazpi,8.98,147.0,1.1
2020,8,4,2020-08-04,Legazpi,5.12,208.0,1.3
2020,8,5,2020-08-05,Legazpi,0.0,257.0,1.4
2020,8,6,2020-08-06,Legazpi,0.0,269.0,2.2
2020,8,7,2020-08-07,Legazpi,0.0,239.0,2.0
2020,8,8,2020-08-08,Legazpi,0.0,134.0,1.4
2020,8,9,2020-08-09,Legazpi,0.0,207.0,1.7
2020,8,10,2020-08-10,Legazpi,4.24,199.0,1.4
2020,8,11,2020-08-11,Legazpi,0.0,164.0,1.4
2020,8,12,2020-08-12,Legazpi,2.83,146.0,1.4
2020,8,13,2020-08-13,Legazpi,2.45,255.0,1.1
2020,8,14,2020-08-14,Legazpi,0.0,255.0,1.7
2020,8,15,2020-08-15,Legazpi,5.95,218.0,1.0
2020,8,16,2020-08-16,Legazpi,8.04,306.0,1.3
2020,8,17,2020-08-17,Legazpi,3.69,139.0,0.9
2020,8,18,2020-08-18,Legazpi,0.28,200.0,1.0
2020,8,19,2020-08-19,Legazpi,3.01,203.0,0.7
2020,8,20,2020-08-20,Legazpi,1.25,129.0,1.2
2020,8,21,2020-08-21,Legazpi,5.8,79.0,1.5
2020,8,22,2020-08-22,Legazpi,5.57,133.0,1.2
2020,8,23,2020-08-23,Legazpi,5.76,136.0,1.0
2020,8,24,2020-08-24,Legazpi,0.0,77.0,1.3
2020,8,25,2020-08-25,Legazpi,0.0,170.0,2.1
2020,8,26,2020-08-26,Legazpi,0.0,213.0,1.3
2020,8,27,2020-08-27,Legazpi,1.83,229.0,2.1
2020,8,28,2020-08-28,Legazpi,19.27,124.0,2.4
2020,8,29,2020-08-29,Legazpi,8.82,275.0,2.7
2020,8,30,2020-08-30,Legazpi,16.5,106.0,2.4
2020,8,31,2020-08-31,Legazpi,0.55,209.0,3.1
2020,9,1,2020-09-01,Legazpi,2.97,268.0,3.0
2020,9,2,2020-09-02,Legazpi,0.0,156.0,2.8
2020,9,3,2020-09-03,Legazpi,3.21,315.0,3.3
2020,9,4,2020-09-04,Legazpi,0.0,286.0,3.3
2020,9,5,2020-09-05,Legazpi,5.23,230.0,3.1
2020,9,6,2020-09-06,Legazpi,15.51,302.0,2.1
2020,9,7,2020-09-07,Legazpi,12.51,250.0,1.9
2020,9,8,2020-09-08,Legazpi,0.64,235.0,2.9
2020,9,9,2020-09-09,Legazpi,0.0,244.0,1.7
2020,9,10,2020-09-10,Legazpi,0.0,211.0,2.7
2020,9,11,2020-09-11,Legazpi,8.94,260.0,2.3
2020,9,12,2020-09-12,Legazpi,4.03,262.0,2.1
2020,9,13,2020-09-13,Legazpi,11.2,184.0,1.5
2020,9,14,2020-09-14,Legazpi,0.0,216.0,2.0
2020,9,15,2020-09-15,Legazpi,0.0,258.0,2.0
2020,9,16,2020-09-16,Legazpi,0.0,189.0,2.1
2020,9,17,2020-09-17,Legazpi,4.79,241.0,1.5
2020,9,18,2020-09-18,Legazpi,0.0,256.0,1.7
2020,9,19,2020-09-19,Legazpi,1.9,241.0,1.0
2020,9,20,2020-09-20,Legazpi,11.2,187.0,1.8
2020,9,21,2020-09-21,Legazpi,12.8,178.0,1.1
2020,9,22,2020-09-22,Legazpi,6.5,154.0,1.2
2020,9,23,2020-09-23,Legazpi,7.27,178.0,1.3
2020,9,24,2020-09-24,Legazpi,5.08,257.0,1.5
2020,9,25,2020-09-25,Legazpi,3.59,207.0,1.1
2020,9,26,2020-09-26,Legazpi,8.45,209.0,1.0
2020,9,27,2020-09-27,Legazpi,0.0,1.0,1.5
2020,9,28,2020-09-28,Legazpi,12.65,132.0,2.2
2020,9,29,2020-09-29,Legazpi,11.7,152.0,1.9
2020,9,30,2020-09-30,Legazpi,4.97,198.0,1.7
2020,10,1,2020-10-01,Legazpi,8.48,162.0,1.7
2020,10,2,2020-10-02,Legazpi,5.27,150.0,2.1
2020,10,3,2020-10-03,Legazpi,2.19,174.0,1.7
2020,10,4,2020-10-04,Legazpi,13.15,257.0,2.1
2020,10,5,2020-10-05,Legazpi,4.62,280.0,2.1
2020,10,6,2020-10-06,Legazpi,12.68,209.0,1.8
2020,10,7,2020-10-07,Legazpi,5.75,194.0,1.5
2020,10,8,2020-10-08,Legazpi,0.0,167.0,1.8
2020,10,9,2020-10-09,Legazpi,0.83,216.0,1.8
2020,10,10,2020-10-10,Legazpi,14.56,284.0,1.3
2020,10,11,2020-10-11,Legazpi,0.91,214.0,1.6
2020,10,12,2020-10-12,Legazpi,0.0,208.0,1.6
2020,10,13,2020-10-13,Legazpi,0.0,284.0,2.1
2020,10,14,2020-10-14,Legazpi,0.0,294.0,2.1
2020,10,15,2020-10-15,Legazpi,4.37,325.0,1.8
2020,10,16,2020-10-16,Legazpi,0.0,280.0,1.9
2020,10,17,2020-10-17,Legazpi,0.0,263.0,1.9
2020,10,18,2020-10-18,Legazpi,0.0,249.0,2.0
2020,10,19,2020-10-19,Legazpi,0.0,200.0,2.2
2020,10,20,2020-10-20,Legazpi,7.36,246.0,1.3
2020,10,21,2020-10-21,Legazpi,0.0,204.0,1.7
2020,10,22,2020-10-22,Legazpi,7.34,174.0,1.3
2020,10,23,2020-10-23,Legazpi,0.0,261.0,2.0
2020,10,24,2020-10-24,Legazpi,0.0,237.0,2.3
2020,10,25,2020-10-25,Legazpi,0.59,100.0,1.7
2020,10,26,2020-10-26,Legazpi,0.0,69.0,1.8
2020,10,27,2020-10-27,Legazpi,0.0,200.0,3.0
2020,10,28,2020-10-28,Legazpi,0.0,244.0,1.9
2020,10,29,2020-10-29,Legazpi,0.0,309.0,2.3
2020,10,30,2020-10-30,Legazpi,0.0,297.0,1.6
2020,10,31,2020-10-31,Legazpi,8.46,68.0,1.5
2020,11,1,2020-11-01,Legazpi,20.98,231.0,1.1
2020,11,2,2020-11-02,Legazpi,10.1,182.0,1.0
2020,11,3,2020-11-03,Legazpi,0.0,101.0,1.8
2020,11,4,2020-11-04,Legazpi,1.01,60.0,2.2
2020,11,5,2020-11-05,Legazpi,0.0,99.0,2.5
2020,11,6,2020-11-06,Legazpi,1.18,71.0,1.4
2020,11,7,2020-11-07,Legazpi,10.02,20.0,1.5
2020,11,8,2020-11-08,Legazpi,8.98,72.0,1.9
2020,11,9,2020-11-09,Legazpi,6.74,52.0,1.4
2020,11,10,2020-11-10,Legazpi,5.4,86.0,1.1
2020,11,11,2020-11-11,Legazpi,0.0,40.0,1.8
2020,11,12,2020-11-12,Legazpi,8.22,125.0,1.7
2020,11,13,2020-11-13,Legazpi,10.1,209.0,0.6
2020,11,14,2020-11-14,Legazpi,8.97,276.0,1.2
2020,11,15,2020-11-15,Legazpi,4.27,303.0,1.9
2020,11,16,2020-11-16,Legazpi,5.84,223.0,1.9
2020,11,17,2020-11-17,Legazpi,3.48,222.0,1.4
2020,11,18,2020-11-18,Legazpi,7.27,339.0,1.5
2020,11,19,2020-11-19,Legazpi,15.25,341.0,1.9
2020,11,20,2020-11-20,Legazpi,9.4,274.0,1.4
2020,11,21,2020-11-21,Legazpi,11.0,353.0,1.0
2020,11,22,2020-11-22,Legazpi,13.03,364.0,1.7
2020,11,23,2020-11-23,Legazpi,9.38,363.0,1.8
2020,11,24,2020-11-24,Legazpi,10.76,356.0,1.5
2020,11,25,2020-11-25,Legazpi,5.42,265.0,1.9
2020,11,26,2020-11-26,Legazpi,11.89,114.0,2.2
2020,11,27,2020-11-27,Legazpi,8.41,250.0,1.0
2020,11,28,2020-11-28,Legazpi,0.0,61.0,2.0
2020,11,29,2020-11-29,Legazpi,0.0,198.0,1.4
2020,11,30,2020-11-30,Legazpi,4.81,177.0,1.6
2020,12,1,2020-12-01,Legazpi,3.38,144.0,1.1
2020,12,2,2020-12-02,Legazpi,0.0,232.0,1.2
2020,12,3,2020-12-03,Legazpi,0.0,307.0,1.7
2020,12,4,2020-12-04,Legazpi,0.31,209.0,1.3
2020,12,5,2020-12-05,Legazpi,0.0,259.0,1.8
2020,12,6,2020-12-06,Legazpi,3.91,187.0,1.7
2020,12,7,2020-12-07,Legazpi,9.02,146.0,1.5
2020,12,8,2020-12-08,Legazpi,9.29,86.0,1.2
2020,12,9,2020-12-09,Legazpi,0.85,180.0,1.6
2020,12,10,2020-12-10,Legazpi,0.0,96.0,1.6
2020,12,11,2020-12-11,Legazpi,2.45,212.0,1.8
2020,12,12,2020-12-12,Legazpi,0.0,108.0,1.5
2020,12,13,2020-12-13,Legazpi,2.59,283.0,1.4
2020,12,14,2020-12-14,Legazpi,0.0,280.0,2.1
2020,12,15,2020-12-15,Legazpi,0.0,284.0,1.9
2020,12,16,2020-12-16,Legazpi,0.0,311.0,2.1
2020,12,17,2020-12-17,Legazpi,3.99,353.0,1.9
2020,12,18,2020-12-18,Legazpi,0.0,344.0,2.1
2020,12,19,2020-12-19,Legazpi,0.0,356.0,2.1
2020,12,20,2020-12-20,Legazpi,6.73,355.0,1.3
2020,12,21,2020-12-21,Legazpi,6.63,353.0,2.7
2020,12,22,2020-12-22,Legazpi,5.32,310.0,1.9
2020,12,23,2020-12-23,Legazpi,0.0,366.0,2.5
2020,12,24,2020-12-24,Legazpi,0.0,367.0,1.9
2020,12,25,2020-12-25,Legazpi,7.26,363.0,1.7
2020,12,26,2020-12-26,Legazpi,3.67,1.0,2.9
2020,12,27,2020-12-27,Legazpi,9.55,46.0,3.3
2020,12,28,2020-12-28,Legazpi,29.03,1.0,3.0
2020,12,29,2020-12-29,Legazpi,23.39,1.0,3.5
2020,12,30,2020-12-30,Legazpi,7.1,1.0,2.5
2020,12,31,2020-12-31,Legazpi,2.54,90.0,1.8
2021,1,1,2021-01-01,Legazpi,0.0,36.0,2.2
2021,1,2,2021-01-02,Legazpi,8.66,1.0,2.8
2021,1,3,2021-01-03,Legazpi,2.67,34.0,2.3
2021,1,4,2021-01-04,Legazpi,16.17,11.0,2.3
2021,1,5,2021-01-05,Legazpi,6.47,51.0,2.8
2021,1,6,2021-01-06,Legazpi,9.41,4.0,2.9
2021,1,7,2021-01-07,Legazpi,11.22,1.0,2.6
2021,1,8,2021-01-08,Legazpi,3.72,1.0,2.7
2021,1,9,2021-01-09,Legazpi,1.0,1.0,2.5
2021,1,10,2021-01-10,Legazpi,10.99,56.0,2.9
2021,1,11,2021-01-11,Legazpi,9.93,1.0,2.4
2021,1,12,2021-01-12,Legazpi,0.36,9.0,2.4
2021,1,13,2021-01-13,Legazpi,6.15,7.0,2.5
2021,1,14,2021-01-14,Legazpi,5.2,64.0,2.6
2021,1,15,2021-01-15,Legazpi,10.34,40.0,2.5
2021,1,16,2021-01-16,Legazpi,14.89,1.0,2.5
2021,1,17,2021-01-17,Legazpi,0.0,1.0,3.0
2021,1,18,2021-01-18,Legazpi,0.0,1.0,2.7
2021,1,19,2021-01-19,Legazpi,11.95,47.0,2.9
2021,1,20,2021-01-20,Legazpi,0.0,65.0,2.6
2021,1,21,2021-01-21,Legazpi,2.77,1.0,2.8
2021,1,22,2021-01-22,Legazpi,4.52,1.0,3.0
2021,1,23,2021-01-23,Legazpi,2.12,22.0,3.2
2021,1,24,2021-01-24,Legazpi,6.02,81.0,3.0
2021,1,25,2021-01-25,Legazpi,21.09,94.0,0.7
2021,1,26,2021-01-26,Legazpi,13.97,166.0,1.2
2021,1,27,2021-01-27,Legazpi,0.25,130.0,1.5
2021,1,28,2021-01-28,Legazpi,5.28,147.0,2.1
2021,1,29,2021-01-29,Legazpi,0.52,143.0,1.9
2021,1,30,2021-01-30,Legazpi,11.2,229.0,1.6
2021,1,31,2021-01-31,Legazpi,10.34,229.0,1.3
2021,2,1,2021-02-01,Legazpi,2.12,244.0,1.7
2021,2,2,2021-02-02,Legazpi,0.0,154.0,2.4
2021,2,3,2021-02-03,Legazpi,0.55,131.0,2.6
2021,2,4,2021-02-04,Legazpi,10.8,187.0,2.1
2021,2,5,2021-02-05,Legazpi,0.0,159.0,2.6
2021,2,6,2021-02-06,Legazpi,0.0,140.0,1.8
2021,2,7,2021-02-07,Legazpi,6.13,182.0,1.9
2021,2,8,2021-02-08,Legazpi,17.37,159.0,1.2
2021,2,9,2021-02-09,Legazpi,10.26,152.0,0.7
2021,2,10,2021-02-10,Legazpi,17.49,237.0,1.0
2021,2,11,2021-02-11,Legazpi,1.62,151.0,1.5
2021,2,12,2021-02-12,Legazpi,3.74,250.0,2.4
2021,2,13,2021-02-13,Legazpi,6.08,331.0,2.3
2021,2,14,2021-02-14,Legazpi,0.0,259.0,2.0
2021,2,15,2021-02-15,Legazpi,6.75,293.0,2.2
2021,2,16,2021-02-16,Legazpi,11.91,268.0,1.9
2021,2,17,2021-02-17,Legazpi,2.46,270.0,1.7
2021,2,18,2021-02-18,Legazpi,0.0,309.0,1.8
2021,2,19,2021-02-19,Legazpi,1.0,290.0,1.9
2021,2,20,2021-02-20,Legazpi,3.9,162.0,1.9
2021,2,21,2021-02-21,Legazpi,0.0,252.0,1.7
2021,2,22,2021-02-22,Legazpi,2.15,206.0,1.8
2021,2,23,2021-02-23,Legazpi,0.0,328.0,1.9
2021,2,24,2021-02-24,Legazpi,11.28,286.0,2.4
2021,2,25,2021-02-25,Legazpi,5.8,172.0,2.2
2021,2,26,2021-02-26,Legazpi,3.89,312.0,1.7
2021,2,27,2021-02-27,Legazpi,11.1,302.0,1.9
2021,2,28,2021-02-28,Legazpi,5.71,281.0,2.4
2021,3,1,2021-03-01,Legazpi,0.0,232.0,2.2
2021,3,2,2021-03-02,Legazpi,0.59,342.0,1.8
2021,3,3,2021-03-03,Legazpi,0.9,256.0,1.7
2021,3,4,2021-03-04,Legazpi,8.5,188.0,2.1
2021,3,5,2021-03-05,Legazpi,1.77,222.0,1.6
2021,3,6,2021-03-06,Legazpi,12.0,202.0,1.2
2021,3,7,2021-03-07,Legazpi,8.94,191.0,1.8
2021,3,8,2021-03-08,Legazpi,9.19,201.0,0.8
2021,3,9,2021-03-09,Legazpi,13.74,276.0,1.4
