YEAR,MONTH,DAY,DATE,CITY,RAINFALL,WIND_DIRECTION,WIND_SPEED
2020,2,6,2020-02-06,Masbate,0.0,42.0,3.8
2020,2,7,2020-02-07,Masbate,15.19,-4.0,2.7
2020,2,8,2020-02-08,Masbate,14.75,3.0,4.0
2020,2,9,2020-02-09,Masbate,18.9,-15.0,4.0
2020,2,10,2020-02-10,Masbate,24.39,153.0,3.7
2020,2,11,2020-02-11,Masbate,22.86,92.0,4.0
2020,2,12,2020-02-12,Masbate,28.9,235.0,3.7
2020,2,13,2020-02-13,Masbate,24.51,153.0,3.3
2020,2,14,2020-02-14,Masbate,29.32,219.0,3.7
2020,2,15,2020-02-15,Masbate,27.71,193.0,4.0
2020,2,16,2020-02-16,Masbate,30.36,105.0,3.9
2020,2,17,2020-02-17,Masbate,30.27,155.0,4.0
2020,2,18,2020-02-18,Masbate,28.12,205.0,3.9
2020,2,19,2020-02-19,Masbate,23.23,130.0,4.0
2020,2,20,2020-02-20,Masbate,23.54,156.0,4.0
2020,2,21,2020-02-21,Masbate,21.88,27.0,3.9
2020,2,22,2020-02-22,Masbate,27.73,68.0,3.9
2020,2,23,2020-02-23,Masbate,30.39,250.0,3.5
2020,2,24,2020-02-24,Masbate,14.54,107.0,3.7
2020,2,25,2020-02-25,Masbate,25.13,70.0,3.9
2020,2,26,2020-02-26,Masbate,30.19,-12.0,4.0
2020,2,27,2020-02-27,Masbate,29.82,-15.0,4.0
2020,2,28,2020-02-28,Masbate,22.6,32.0,3.9
2020,2,29,2020-02-29,Masbate,27.71,174.0,3.7
2020,3,1,2020-03-01,Masbate,13.04,335.0,3.5
2020,3,2,2020-03-02,Masbate,30.37,230.0,2.7
2020,3,3,2020-03-03,Masbate,30.4,342.0,3.8
2020,3,4,2020-03-04,Masbate,30.4,359.0,3.9
2020,3,5,2020-03-05,Masbate,28.24,320.0,1.3
2020,3,6,2020-03-06,Masbate,30.36,348.0,1.4
2020,3,7,2020-03-07,Masbate,30.12,348.0,2.2
2020,3,8,2020-03-08,Masbate,24.69,337.0,2.8
2020,3,9,2020-03-09,Masbate,22.65,318.0,2.6
2020,3,10,2020-03-10,Masbate,25.84,346.0,2.0
2020,3,11,2020-03-11,Masbate,10.1,227.0,2.4
2020,3,12,2020-03-12,Masbate,17.94,175.0,2.1
2020,3,13,2020-03-13,Masbate,15.65,68.0,3.5
2020,3,14,2020-03-14,Masbate,10.33,76.0,3.8
2020,3,15,2020-03-15,Masbate,12.3,2.0,3.9
2020,3,16,2020-03-16,Masbate,29.38,86.0,4.0
2020,3,17,2020-03-17,Masbate,16.32,284.0,3.9
2020,3,18,2020-03-18,Masbate,14.32,62.0,3.6
2020,3,19,2020-03-19,Masbate,24.54,36.0,3.5
2020,3,20,2020-03-20,Masbate,22.53,62.0,1.9
2020,3,21,2020-03-21,Masbate,24.96,104.0,3.7
2020,3,22,2020-03-22,Masbate,28.95,89.0,2.6
2020,3,23,2020-03-23,Masbate,30.33,47.0,2.9
2020,3,24,2020-03-24,Masbate,28.74,172.0,2.0
2020,3,25,2020-03-25,Masbate,19.54,275.0,2.0
2020,3,26,2020-03-26,Masbate,27.98,151.0,2.8
2020,3,27,2020-03-27,Masbate,27.34,284.0,2.5
2020,3,28,2020-03-28,Masbate,7.18,200.0,3.5
2020,3,29,2020-03-29,Masbate,19.19,89.0,3.9
2020,3,30,2020-03-30,Masbate,24.16,241.0,3.2
2020,3,31,2020-03-31,Masbate,24.41,246.0,2.3
2020,4,1,2020-04-01,Masbate,0.0,51.0,2.8
2020,4,2,2020-04-02,Masbate,16.79,146.0,1.8
2020,4,3,2020-04-03,Masbate,0.0,102.0,2.2
2020,4,4,2020-04-04,Masbate,0.0,83.0,2.0
2020,4,5,2020-04-05,Masbate,11.33,154.0,1.9
2020,4,6,2020-04-06,Masbate,13.24,106.0,2.3
2020,4,7,2020-04-07,Masbate,12.68,71.0,2.4
2020,4,8,2020-04-08,Masbate,15.11,-15.0,2.1
2020,4,9,2020-04-09,Masbate,12.42,-15.0,1.4
2020,4,10,2020-04-10,Masbate,20.84,3.0,3.6
2020,4,11,2020-04-11,Masbate,28.58,60.0,3.9
2020,4,12,2020-04-12,Masbate,30.39,89.0,3.9
2020,4,13,2020-04-13,Masbate,29.88,-6.0,3.7
2020,4,14,2020-04-14,Masbate,25.88,32.0,3.2
2020,4,15,2020-04-15,Masbate,18.77,-15.0,4.0
2020,4,16,2020-04-16,Masbate,23.16,-15.0,4.0
2020,4,17,2020-04-17,Masbate,22.16,31.0,3.4
2020,4,18,2020-04-18,Masbate,22.61,-15.0,3.8
2020,4,19,2020-04-19,Masbate,24.1,114.0,3.8
2020,4,20,2020-04-20,Masbate,2.9,38.0,4.0
2020,4,21,2020-04-21,Masbate,18.57,17.0,3.9
2020,4,22,2020-04-22,Masbate,17.2,134.0,3.6
2020,4,23,2020-04-23,Masbate,8.94,-15.0,3.8
2020,4,24,2020-04-24,Masbate,13.1,63.0,3.1
2020,4,25,2020-04-25,Masbate,23.93,182.0,2.1
2020,4,26,2020-04-26,Masbate,26.04,185.0,2.1
2020,4,27,2020-04-27,Masbate,20.33,142.0,3.6
2020,4,28,2020-04-28,Masbate,26.75,65.0,3.5
2020,4,29,2020-04-29,Masbate,30.37,61.0,3.9
2020,4,30,2020-04-30,Masbate,0.0,49.0,1.9
2020,5,1,2020-05-01,Masbate,0.0,-15.0,3.4
2020,5,2,2020-05-02,Masbate,0.0,-15.0,3.9
2020,5,3,2020-05-03,Masbate,0.0,-15.0,3.7
2020,5,4,2020-05-04,Masbate,0.63,-15.0,2.6
2020,5,5,2020-05-05,Masbate,5.15,91.0,2.8
2020,5,6,2020-05-06,Masbate,4.45,83.0,2.2
2020,5,7,2020-05-07,Masbate,4.42,-8.0,3.5
2020,5,8,2020-05-08,Masbate,0.48,117.0,3.8
2020,5,9,2020-05-09,Masbate,0.0,69.0,3.7
2020,5,10,2020-05-10,Masbate,4.51,73.0,2.6
2020,5,11,2020-05-11,Masbate,0.0,90.0,3.2
2020,5,12,2020-05-12,Masbate,0.0,129.0,3.8
2020,5,13,2020-05-13,Masbate,0.0,-15.0,4.0
2020,5,14,2020-05-14,Masbate,2.74,88.0,3.9
2020,5,15,2020-05-15,Masbate,6.18,113.0,3.9
2020,5,16,2020-05-16,Masbate,13.07,202.0,2.9
2020,5,17,2020-05-17,Masbate,10.42,7.0,2.6
2020,5,18,2020-05-18,Masbate,22.95,96.0,2.0
2020,5,19,2020-05-19,Masbate,8.16,92.0,3.2
2020,5,20,2020-05-20,Masbate,6.71,54.0,2.1
2020,5,21,2020-05-21,Masbate,21.59,52.0,2.8
2020,5,22,2020-05-22,Masbate,14.84,107.0,3.4
2020,5,23,2020-05-23,Masbate,21.75,-15.0,3.9
2020,5,24,2020-05-24,Masbate,27.69,162.0,3.6
2020,5,25,2020-05-25,Masbate,18.66,205.0,4.0
2020,5,26,2020-05-26,Masbate,20.84,-15.0,4.0
2020,5,27,2020-05-27,Masbate,19.25,142.0,3.0
2020,5,28,2020-05-28,Masbate,11.06,60.0,3.3
2020,5,29,2020-05-29,Masbate,5.75,29.0,3.0
2020,5,30,2020-05-30,Masbate,0.0,-15.0,3.4
2020,5,31,2020-05-31,Masbate,0.0,111.0,2.2
2020,6,1,2020-06-01,Masbate,16.19,103.0,2.8
2020,6,2,2020-06-02,Masbate,5.61,71.0,3.7
2020,6,3,2020-06-03,Masbate,16.32,205.0,3.8
2020,6,4,2020-06-04,Masbate,3.3,155.0,1.9
2020,6,5,2020-06-05,Masbate,1.9,143.0,1.5
2020,6,6,2020-06-06,Masbate,27.71,173.0,2.6
2020,6,7,2020-06-07,Masbate,26.66,41.0,3.9
2020,6,8,2020-06-08,Masbate,29.96,-15.0,3.8
2020,6,9,2020-06-09,Masbate,27.37,-15.0,4.0
2020,6,10,2020-06-10,Masbate,22.95,-15.0,3.9
2020,6,11,2020-06-11,Masbate,29.61,-15.0,4.0
2020,6,12,2020-06-12,Masbate,30.14,-15.0,4.0
2020,6,13,2020-06-13,Masbate,30.32,65.0,4.0
2020,6,14,2020-06-14,Masbate,27.85,66.0,3.8
2020,6,15,2020-06-15,Masbate,19.5,196.0,2.1
2020,6,16,2020-06-16,Masbate,18.46,25.0,3.8
2020,6,17,2020-06-17,Masbate,22.89,77.0,4.0
2020,6,18,2020-06-18,Masbate,23.3,-10.0,4.0
2020,6,19,2020-06-19,Masbate,24.04,250.0,3.9
2020,6,20,2020-06-20,Masbate,20.45,199.0,3.7
2020,6,21,2020-06-21,Masbate,19.12,131.0,3.5
2020,6,22,2020-06-22,Masbate,25.54,257.0,3.6
2020,6,23,2020-06-23,Masbate,23.46,236.0,2.1
2020,6,24,2020-06-24,Masbate,26.02,227.0,1.9
2020,6,25,2020-06-25,Masbate,30.39,225.0,3.9
2020,6,26,2020-06-26,Masbate,30.11,261.0,3.5
2020,6,27,2020-06-27,Masbate,30.29,146.0,4.0
2020,6,28,2020-06-28,Masbate,29.98,261.0,3.7
2020,6,29,2020-06-29,Masbate,0.0,-6.0,3.4
2020,6,30,2020-06-30,Masbate,0.0,28.0,2.6
2020,7,1,2020-07-01,Masbate,0.0,122.0,2.6
2020,7,2,2020-07-02,Masbate,5.95,150.0,2.0
2020,7,3,2020-07-03,Masbate,0.0,147.0,3.4
2020,7,4,2020-07-04,Masbate,19.2,91.0,3.8
2020,7,5,2020-07-05,Masbate,18.52,89.0,4.0
2020,7,6,2020-07-06,Masbate,30.32,-15.0,4.0
2020,7,7,2020-07-07,Masbate,30.37,-15.0,4.0
2020,7,8,2020-07-08,Masbate,22.77,-15.0,3.9
2020,7,9,2020-07-09,Masbate,14.08,67.0,3.6
2020,7,10,2020-07-10,Masbate,22.26,219.0,3.9
2020,7,11,2020-07-11,Masbate,5.48,221.0,2.9
2020,7,12,2020-07-12,Masbate,22.43,159.0,3.4
2020,7,13,2020-07-13,Masbate,21.34,-15.0,3.8
2020,7,14,2020-07-14,Masbate,29.19,-15.0,4.0
2020,7,15,2020-07-15,Masbate,30.27,15.0,4.0
2020,7,16,2020-07-16,Masbate,28.95,272.0,2.9
2020,7,17,2020-07-17,Masbate,17.37,196.0,3.0
2020,7,18,2020-07-18,Masbate,15.23,161.0,2.3
2020,7,19,2020-07-19,Masbate,18.11,65.0,1.7
2020,7,20,2020-07-20,Masbate,17.47,24.0,3.4
2020,7,21,2020-07-21,Masbate,24.8,205.0,3.0
2020,7,22,2020-07-22,Masbate,11.89,10.0,2.8
2020,7,23,2020-07-23,Masbate,16.61,-15.0,2.7
2020,7,24,2020-07-24,Masbate,25.63,-15.0,2.7
2020,7,25,2020-07-25,Masbate,26.98,-15.0,2.7
2020,7,26,2020-07-26,Masbate,30.39,-9.0,3.6
2020,7,27,2020-07-27,Masbate,30.38,-15.0,4.0
2020,7,28,2020-07-28,Masbate,29.75,168.0,3.9
2020,7,29,2020-07-29,Masbate,0.0,-15.0,3.9
2020,7,30,2020-07-30,Masbate,0.0,-15.0,4.0
2020,7,31,2020-07-31,Masbate,0.0,160.0,3.8
2020,8,1,2020-08-01,Masbate,11.01,237.0,3.2
2020,8,2,2020-08-02,Masbate,0.0,56.0,2.9
2020,8,3,2020-08-03,Masbate,0.0,41.0,2.7
2020,8,4,2020-08-04,Masbate,0.0,62.0,2.2
2020,8,5,2020-08-05,Masbate,0.0,53.0,2.9
2020,8,6,2020-08-06,Masbate,1.25,148.0,2.3
2020,8,7,2020-08-07,Masbate,0.0,119.0,2.9
2020,8,8,2020-08-08,Masbate,0.0,132.0,2.3
2020,8,9,2020-08-09,Masbate,0.0,119.0,2.7
2020,8,10,2020-08-10,Masbate,0.0,30.0,3.9
2020,8,11,2020-08-11,Masbate,9.04,233.0,3.8
2020,8,12,2020-08-12,Masbate,3.63,69.0,3.9
2020,8,13,2020-08-13,Masbate,16.25,-4.0,3.7
2020,8,14,2020-08-14,Masbate,15.29,87.0,3.9
2020,8,15,2020-08-15,Masbate,30.38,116.0,3.6
2020,8,16,2020-08-16,Masbate,28.22,64.0,3.9
2020,8,17,2020-08-17,Masbate,21.01,-15.0,4.0
2020,8,18,2020-08-18,Masbate,21.66,64.0,3.2
2020,8,19,2020-08-19,Masbate,25.27,161.0,2.2
2020,8,20,2020-08-20,Masbate,21.36,171.0,2.0
2020,8,21,2020-08-21,Masbate,26.45,247.0,2.7
2020,8,22,2020-08-22,Masbate,10.97,98.0,3.5
2020,8,23,2020-08-23,Masbate,23.71,180.0,2.3
2020,8,24,2020-08-24,Masbate,17.99,149.0,2.7
2020,8,25,2020-08-25,Masbate,21.59,92.0,1.8
2020,8,26,2020-08-26,Masbate,24.89,141.0,3.2
2020,8,27,2020-08-27,Masbate,27.33,83.0,3.8
2020,8,28,2020-08-28,Masbate,5.24,70.0,2.0
2020,8,29,2020-08-29,Masbate,0.0,74.0,2.6
2020,8,30,2020-08-30,Masbate,13.2,47.0,3.9
2020,8,31,2020-08-31,Masbate,13.68,332.0,2.9
2020,9,1,2020-09-01,Masbate,0.0,209.0,2.2
2020,9,2,2020-09-02,Masbate,0.0,155.0,2.4
2020,9,3,2020-09-03,Masbate,11.88,254.0,2.9
2020,9,4,2020-09-04,Masbate,0.0,137.0,3.8
2020,9,5,2020-09-05,Masbate,11.9,25.0,3.9
2020,9,6,2020-09-06,Masbate,19.59,233.0,3.9
2020,9,7,2020-09-07,Masbate,23.85,186.0,3.6
2020,9,8,2020-09-08,Masbate,10.55,159.0,3.9
2020,9,9,2020-09-09,Masbate,14.92,241.0,3.8
2020,9,10,2020-09-10,Masbate,9.76,180.0,3.7
2020,9,11,2020-09-11,Masbate,18.62,86.0,3.9
2020,9,12,2020-09-12,Masbate,15.58,126.0,4.0
2020,9,13,2020-09-13,Masbate,11.52,290.0,3.5
2020,9,14,2020-09-14,Masbate,16.29,91.0,3.5
2020,9,15,2020-09-15,Masbate,11.34,89.0,3.2
2020,9,16,2020-09-16,Masbate,18.46,2.0,4.0
2020,9,17,2020-09-17,Masbate,21.98,68.0,3.9
2020,9,18,2020-09-18,Masbate,28.9,-15.0,3.9
2020,9,19,2020-09-19,Masbate,30.37,-15.0,4.0
2020,9,20,2020-09-20,Masbate,30.4,154.0,4.0
2020,9,21,2020-09-21,Masbate,30.39,44.0,4.0
2020,9,22,2020-09-22,Masbate,30.4,134.0,4.0
2020,9,23,2020-09-23,Masbate,20.54,198.0,4.0
2020,9,24,2020-09-24,Masbate,17.8,268.0,4.0
2020,9,25,2020-09-25,Masbate,13.89,291.0,3.2
2020,9,26,2020-09-26,Masbate,0.0,92.0,3.9
2020,9,27,2020-09-27,Masbate,0.0,-15.0,3.8
2020,9,28,2020-09-28,Masbate,0.0,-15.0,2.0
2020,9,29,2020-09-29,Masbate,0.0,35.0,2.6
2020,9,30,2020-09-30,Masbate,0.0,68.0,2.0
2020,10,1,2020-10-01,Masbate,7.67,84.0,1.3
2020,10,2,2020-10-02,Masbate,15.62,100.0,1.2
2020,10,3,2020-10-03,Masbate,17.79,148.0,1.9
2020,10,4,2020-10-04,Masbate,20.15,73.0,2.8
2020,10,5,2020-10-05,Masbate,22.53,84.0,2.8
2020,10,6,2020-10-06,Masbate,22.03,-15.0,2.7
2020,10,7,2020-10-07,Masbate,30.37,-10.0,3.9
2020,10,8,2020-10-08,Masbate,20.86,200.0,2.5
2020,10,9,2020-10-09,Masbate,10.57,34.0,1.7
2020,10,10,2020-10-10,Masbate,10.62,78.0,2.7
2020,10,11,2020-10-11,Masbate,13.68,64.0,3.4
2020,10,12,2020-10-12,Masbate,18.35,161.0,4.0
2020,10,13,2020-10-13,Masbate,27.79,99.0,4.0
2020,10,14,2020-10-14,Masbate,25.92,257.0,3.7
2020,10,15,2020-10-15,Masbate,3.18,111.0,3.6
2020,10,16,2020-10-16,Masbate,14.34,156.0,3.9
2020,10,17,2020-10-17,Masbate,9.57,57.0,3.9
2020,10,18,2020-10-18,Masbate,30.31,38.0,3.9
2020,10,19,2020-10-19,Masbate,30.39,-15.0,3.6
2020,10,20,2020-10-20,Masbate,30.39,54.0,4.0
2020,10,21,2020-10-21,Masbate,10.72,1.0,3.6
2020,10,22,2020-10-22,Masbate,0.0,266.0,2.9
2020,10,23,2020-10-23,Masbate,8.57,129.0,2.4
2020,10,24,2020-10-24,Masbate,1.29,157.0,2.6
2020,10,25,2020-10-25,Masbate,0.0,111.0,2.2
2020,10,26,2020-10-26,Masbate,0.0,96.0,3.3
2020,10,27,2020-10-27,Masbate,23.01,-15.0,1.5
2020,10,28,2020-10-28,Masbate,2.09,-15.0,3.0
2020,10,29,2020-10-29,Masbate,24.07,-3.0,2.4
2020,10,30,2020-10-30,Masbate,17.13,-15.0,2.9
2020,10,31,2020-10-31,Masbate,27.98,-15.0,4.0
2020,11,1,2020-11-01,Masbate,10.34,-15.0,4.0
2020,11,2,2020-11-02,Masbate,26.28,42.0,4.0
2020,11,3,2020-11-03,Masbate,28.63,177.0,4.0
2020,11,4,2020-11-04,Masbate,26.82,172.0,3.8
2020,11,5,2020-11-05,Masbate,24.39,150.0,3.6
2020,11,6,2020-11-06,Masbate,28.19,275.0,3.8
2020,11,7,2020-11-07,Masbate,28.03,271.0,3.7
2020,11,8,2020-11-08,Masbate,28.7,199.0,1.3
2020,11,9,2020-11-09,Masbate,26.34,184.0,1.5
2020,11,10,2020-11-10,Masbate,28.52,252.0,1.6
2020,11,11,2020-11-11,Masbate,21.8,120.0,1.7
2020,11,12,2020-11-12,Masbate,29.41,332.0,2.5
2020,11,13,2020-11-13,Masbate,26.05,331.0,3.9
2020,11,14,2020-11-14,Masbate,30.35,308.0,4.0
2020,11,15,2020-11-15,Masbate,30.4,334.0,3.7
2020,11,16,2020-11-16,Masbate,14.86,339.0,1.3
2020,11,17,2020-11-17,Masbate,19.88,242.0,1.2
2020,11,18,2020-11-18,Masbate,18.08,184.0,1.5
2020,11,19,2020-11-19,Masbate,15.06,162.0,1.6
2020,11,20,2020-11-20,Masbate,17.59,271.0,2.7
2020,11,21,2020-11-21,Masbate,26.38,266.0,1.7
2020,11,22,2020-11-22,Masbate,12.84,191.0,3.4
2020,11,23,2020-11-23,Masbate,0.0,161.0,2.9
2020,11,24,2020-11-24,Masbate,14.6,115.0,3.2
2020,11,25,2020-11-25,Masbate,20.74,21.0,3.8
2020,11,26,2020-11-26,Masbate,12.14,110.0,2.5
2020,11,27,2020-11-27,Masbate,6.08,-15.0,2.4
2020,11,28,2020-11-28,Masbate,7.31,265.0,3.3
2020,11,29,2020-11-29,Masbate,3.78,118.0,1.5
2020,11,30,2020-11-30,Masbate,10.19,201.0,2.3
2020,12,1,2020-12-01,Masbate,8.86,48.0,3.3
2020,12,2,2020-12-02,Masbate,23.22,157.0,2.1
2020,12,3,2020-12-03,Masbate,11.99,207.0,3.8
2020,12,4,2020-12-04,Masbate,25.16,4.0,4.0
2020,12,5,2020-12-05,Masbate,27.67,263.0,3.6
2020,12,6,2020-12-06,Masbate,19.85,134.0,2.3
2020,12,7,2020-12-07,Masbate,11.73,122.0,2.8
2020,12,8,2020-12-08,Masbate,12.64,141.0,3.8
2020,12,9,2020-12-09,Masbate,17.62,91.0,3.5
2020,12,10,2020-12-10,Masbate,15.74,108.0,1.9
2020,12,11,2020-12-11,Masbate,25.45,78.0,2.8
2020,12,12,2020-12-12,Masbate,9.85,0.0,3.7
2020,12,13,2020-12-13,Masbate,23.47,17.0,3.5
2020,12,14,2020-12-14,Masbate,16.96,48.0,3.9
2020,12,15,2020-12-15,Masbate,20.92,-15.0,3.9
2020,12,16,2020-12-16,Masbate,27.07,6.0,3.6
2020,12,17,2020-12-17,Masbate,25.49,-15.0,3.9
2020,12,18,2020-12-18,Masbate,23.21,-15.0,4.0
2020,12,19,2020-12-19,Masbate,19.43,58.0,2.9
2020,12,20,2020-12-20,Masbate,30.39,226.0,3.6
2020,12,21,2020-12-21,Masbate,30.29,225.0,3.4
2020,12,22,2020-12-22,Masbate,30.4,183.0,3.6
2020,12,23,2020-12-23,Masbate,19.34,230.0,3.1
2020,12,24,2020-12-24,Masbate,29.23,156.0,2.4
2020,12,25,2020-12-25,Masbate,30.36,75.0,3.8
2020,12,26,2020-12-26,Masbate,5.36,245.0,2.3
2020,12,27,2020-12-27,Masbate,10.33,222.0,2.5
2020,12,28,2020-12-28,Masbate,30.38,194.0,2.6
2020,12,29,2020-12-29,Masbate,17.65,192.0,1.5
2020,12,30,2020-12-30,Masbate,5.53,243.0,2.2
2020,12,31,2020-12-31,Masbate,0.0,151.0,1.9
2021,1,1,2021-01-01,Masbate,0.0,195.0,2.6
2021,1,2,2021-01-02,Masbate,0.0,161.0,2.2
2021,1,3,2021-01-03,Masbate,14.09,195.0,3.1
2021,1,4,2021-01-04,Masbate,7.77,65.0,3.8
2021,1,5,2021-01-05,Masbate,15.66,162.0,3.5
2021,1,6,2021-01-06,Masbate,22.74,108.0,3.6
2021,1,7,2021-01-07,Masbate,24.3,171.0,3.8
2021,1,8,2021-01-08,Masbate,26.92,52.0,3.9
2021,1,9,2021-01-09,Masbate,28.1,176.0,2.0
2021,1,10,2021-01-10,Masbate,20.92,137.0,1.7
2021,1,11,2021-01-11,Masbate,29.93,51.0,3.2
2021,1,12,2021-01-12,Masbate,24.65,111.0,3.3
2021,1,13,2021-01-13,Masbate,23.03,91.0,3.2
2021,1,14,2021-01-14,Masbate,18.1,116.0,3.4
2021,1,15,2021-01-15,Masbate,30.38,190.0,3.6
2021,1,16,2021-01-16,Masbate,24.91,113.0,3.4
2021,1,17,2021-01-17,Masbate,30.4,267.0,2.5
2021,1,18,2021-01-18,Masbate,30.38,149.0,4.0
2021,1,19,2021-01-19,Masbate,30.39,91.0,3.9
2021,1,20,2021-01-20,Masbate,30.39,252.0,3.4
2021,1,21,2021-01-21,Masbate,22.85,180.0,3.9
2021,1,22,2021-01-22,Masbate,30.37,211.0,3.7
2021,1,23,2021-01-23,Masbate,17.41,256.0,2.2
2021,1,24,2021-01-24,Masbate,22.03,284.0,3.1
2021,1,25,2021-01-25,Masbate,18.56,92.0,2.3
2021,1,26,2021-01-26,Masbate,21.03,77.0,2.2
2021,1,27,2021-01-27,Masbate,17.59,42.0,2.0
2021,1,28,2021-01-28,Masbate,25.25,10.0,1.7
2021,1,29,2021-01-29,Masbate,30.35,234.0,0.8
2021,1,30,2021-01-30,Masbate,15.01,130.0,2.0
2021,1,31,2021-01-31,Masbate,13.97,250.0,2.5
2021,2,1,2021-02-01,Masbate,17.72,254.0,1.9
2021,2,2,2021-02-02,Masbate,15.53,230.0,3.0
2021,2,3,2021-02-03,Masbate,20.42,93.0,2.3
2021,2,4,2021-02-04,Masbate,15.59,115.0,2.5
2021,2,5,2021-02-05,Masbate,21.72,226.0,3.1
2021,2,6,2021-02-06,Masbate,6.28,57.0,2.5
2021,2,7,2021-02-07,Masbate,15.11,19.0,2.5
2021,2,8,2021-02-08,Masbate,26.25,119.0,2.6
2021,2,9,2021-02-09,Masbate,30.17,-15.0,3.8
2021,2,10,2021-02-10,Masbate,30.38,-15.0,4.0
2021,2,11,2021-02-11,Masbate,30.39,89.0,3.9
2021,2,12,2021-02-12,Masbate,30.39,212.0,3.1
2021,2,13,2021-02-13,Masbate,30.4,121.0,3.9
2021,2,14,2021-02-14,Masbate,30.07,313.0,2.7
2021,2,15,2021-02-15,Masbate,26.19,307.0,3.7
2021,2,16,2021-02-16,Masbate,20.33,116.0,4.0
2021,2,17,2021-02-17,Masbate,18.61,241.0,2.5
2021,2,18,2021-02-18,Masbate,21.51,254.0,1.7
2021,2,19,2021-02-19,Masbate,6.78,163.0,3.5
2021,2,20,2021-02-20,Masbate,21.26,60.0,3.8
2021,2,21,2021-02-21,Masbate,18.26,195.0,2.4
2021,2,22,2021-02-22,Masbate,15.16,123.0,3.6
2021,2,23,2021-02-23,Masbate,9.86,-11.0,4.0
2021,2,24,2021-02-24,Masbate,5.49,41.0,2.0
2021,2,25,2021-02-25,Masbate,18.8,-15.0,2.6
2021,2,26,2021-02-26,Masbate,30.36,-15.0,1.3
2021,2,27,2021-02-27,Masbate,25.88,181.0,3.0
2021,2,28,2021-02-28,Masbate,19.95,215.0,2.9
2021,3,1,2021-03-01,Masbate,0.0,192.0,2.8
2021,3,2,2021-03-02,Masbate,0.0,67.0,1.8
2021,3,3,2021-03-03,Masbate,0.0,139.0,2.5
2021,3,4,2021-03-04,Masbate,18.7,86.0,1.9
2021,3,5,2021-03-05,Masbate,4.66,18.0,3.6
2021,3,6,2021-03-06,Masbate,7.73,52.0,3.2
2021,3,7,2021-03-07,Masbate,12.65,21.0,3.9
2021,3,8,2021-03-08,Masbate,23.24,74.0,3.7
2021,3,9,2021-03-09,Masbate,24.82,27.0,3.9
2021,3,10,2021-03-10,Masbate,17.99,-15.0,3.9
2021,3,11,2021-03-11,Masbate,24.79,113.0,3.6
2021,3,12,2021-03-12,Masbate,30.32,59.0,3.6
2021,3,13,2021-03-13,Masbate,29.0,131.0,3.8
2021,3,14,2021-03-14,Masbate,28.97,103.0,2.7
2021,3,15,2021-03-15,Masbate,27.02,194.0,3.6
2021,3,16,2021-03-16,Masbate,16.13,166.0,3.4
2021,3,17,2021-03-17,Masbate,22.7,33.0,3.9
2021,3,18,2021-03-18,Masbate,28.53,194.0,3.7
2021,3,19,2021-03-19,Masbate,9.71,-15.0,4.0
2021,3,20,2021-03-20,Masbate,25.53,11.0,4.0
2021,3,21,2021-03-21,Masbate,28.6,-15.0,4.0
