YEAR,MONTH,DAY,DATE,CITY,RAINFALL,WIND_DIRECTION,WIND_SPEED
2020,5,9,2020-05-09,Juban,5.04,104.0,1.2
2020,5,10,2020-05-10,Juban,5.88,228.0,1.8
2020,5,11,2020-05-11,Juban,0.0,62.0,1.4
2020,5,12,2020-05-12,Juban,1.92,156.0,1.2
2020,5,13,2020-05-13,Juban,11.81,204.0,0.8
2020,5,14,2020-05-14,Juban,6.42,208.0,1.0
2020,5,15,2020-05-15,Juban,4.02,81.0,1.2
2020,5,16,2020-05-16,Juban,9.33,130.0,1.8
2020,5,17,2020-05-17,Juban,8.66,186.0,1.4
2020,5,18,2020-05-18,Juban,3.57,51.0,1.4
2020,5,19,2020-05-19,Juban,0.0,22.0,2.3
2020,5,20,2020-05-20,Juban,7.07,16.0,1.7
2020,5,21,2020-05-21,Juban,1.21,138.0,2.3
2020,5,22,2020-05-22,Juban,0.0,84.0,2.1
2020,5,23,2020-05-23,Juban,0.0,152.0,2.3
2020,5,24,2020-05-24,Juban,5.9,173.0,2.6
2020,5,25,2020-05-25,Juban,9.75,151.0,1.8
2020,5,26,2020-05-26,Juban,2.92,79.0,2.0
2020,5,27,2020-05-27,Juban,5.83,190.0,2.3
2020,5,28,2020-05-28,Juban,10.06,130.0,1.3
2020,5,29,2020-05-29,Juban,0.0,212.0,2.6
2020,5,30,2020-05-30,Juban,15.49,295.0,2.5
2020,5,31,2020-05-31,Juban,5.6,278.0,2.7
2020,6,1,2020-06-01,Juban,6.72,93.0,2.5
2020,6,2,2020-06-02,Juban,3.79,185.0,2.3
2020,6,3,2020-06-03,Juban,0.0,99.0,2.4
2020,6,4,2020-06-04,Juban,2.67,104.0,2.9
2020,6,5,2020-06-05,Juban,0.0,62.0,2.9
2020,6,6,2020-06-06,Juban,4.38,87.0,3.0
2020,6,7,2020-06-07,Juban,0.0,38.0,2.9
2020,6,8,2020-06-08,Juban,5.24,16.0,2.7
2020,6,9,2020-06-09,Juban,10.19,16.0,2.5
2020,6,10,2020-06-10,Juban,17.21,114.0,1.3
2020,6,11,2020-06-11,Juban,3.1,132.0,2.6
2020,6,12,2020-06-12,Juban,0.31,44.0,2.3
2020,6,13,2020-06-13,Juban,11.05,175.0,2.1
2020,6,14,2020-06-14,Juban,3.45,166.0,1.5
2020,6,15,2020-06-15,Juban,1.13,111.0,2.0
2020,6,16,2020-06-16,Juban,4.34,89.0,2.6
2020,6,17,2020-06-17,Juban,1.91,105.0,2.6
2020,6,18,2020-06-18,Juban,1.84,101.0,2.4
2020,6,19,2020-06-19,Juban,2.87,20.0,2.5
2020,6,20,2020-06-20,Juban,0.95,128.0,2.8
2020,6,21,2020-06-21,Juban,1.02,92.0,2.2
2020,6,22,2020-06-22,Juban,12.83,115.0,2.4
2020,6,23,2020-06-23,Juban,5.23,98.0,2.7
2020,6,24,2020-06-24,Juban,0.23,83.0,2.3
2020,6,25,2020-06-25,Juban,10.39,77.0,1.7
2020,6,26,2020-06-26,Juban,0.0,76.0,1.1
2020,6,27,2020-06-27,Juban,0.0,191.0,2.3
2020,6,28,2020-06-28,Juban,5.5,147.0,2.4
2020,6,29,2020-06-29,Juban,0.0,33.0,2.0
2020,6,30,2020-06-30,Juban,0.0,72.0,1.9
2020,7,1,2020-07-01,Juban,0.0,16.0,1.3
2020,7,2,2020-07-02,Juban,0.0,16.0,2.5
2020,7,3,2020-07-03,Juban,0.0,16.0,2.0
2020,7,4,2020-07-04,Juban,1.87,92.0,3.1
2020,7,5,2020-07-05,Juban,3.63,43.0,3.0
2020,7,6,2020-07-06,Juban,0.0,88.0,3.3
2020,7,7,2020-07-07,Juban,0.0,91.0,3.2
2020,7,8,2020-07-08,Juban,1.72,16.0,2.8
2020,7,9,2020-07-09,Juban,6.51,57.0,3.1
2020,7,10,2020-07-10,Juban,14.85,70.0,2.3
2020,7,11,2020-07-11,Juban,4.56,23.0,3.0
2020,7,12,2020-07-12,Juban,12.18,16.0,2.8
2020,7,13,2020-07-13,Juban,4.57,16.0,2.4
2020,7,14,2020-07-14,Juban,12.51,30.0,2.4
2020,7,15,2020-07-15,Juban,9.27,54.0,3.4
2020,7,16,2020-07-16,Juban,4.55,18.0,2.6
2020,7,17,2020-07-17,Juban,5.32,57.0,3.0
2020,7,18,2020-07-18,Juban,9.33,57.0,3.2
2020,7,19,2020-07-19,Juban,3.47,16.0,2.5
2020,7,20,2020-07-20,Juban,4.59,30.0,2.4
2020,7,21,2020-07-21,Juban,8.19,21.0,2.2
2020,7,22,2020-07-22,Juban,0.0,28.0,2.7
2020,7,23,2020-07-23,Juban,14.36,43.0,1.4
2020,7,24,2020-07-24,Juban,2.19,92.0,2.7
2020,7,25,2020-07-25,Juban,7.83,34.0,1.6
2020,7,26,2020-07-26,Juban,11.43,16.0,1.6
2020,7,27,2020-07-27,Juban,11.85,16.0,1.5
2020,7,28,2020-07-28,Juban,13.46,32.0,1.5
2020,7,29,2020-07-29,Juban,6.82,201.0,2.9
2020,7,30,2020-07-30,Juban,6.42,160.0,2.5
2020,7,31,2020-07-31,Juban,13.11,218.0,1.6
2020,8,1,2020-08-01,Juban,0.47,267.0,1.0
2020,8,2,2020-08-02,Juban,8.53,291.0,1.3
2020,8,3,2020-08-03,Juban,16.08,324.0,0.8
2020,8,4,2020-08-04,Juban,8.26,304.0,0.9
2020,8,5,2020-08-05,Juban,8.99,328.0,0.8
2020,8,6,2020-08-06,Juban,10.04,310.0,0.8
2020,8,7,2020-08-07,Juban,10.18,249.0,0.8
2020,8,8,2020-08-08,Juban,4.04,278.0,0.8
2020,8,9,2020-08-09,Juban,0.0,310.0,1.1
2020,8,10,2020-08-10,Juban,6.86,285.0,1.0
2020,8,11,2020-08-11,Juban,0.0,228.0,1.2
2020,8,12,2020-08-12,Juban,1.58,206.0,1.0
2020,8,13,2020-08-13,Juban,2.64,305.0,0.8
2020,8,14,2020-08-14,Juban,0.0,184.0,1.0
2020,8,15,2020-08-15,Juban,0.0,284.0,1.4
2020,8,16,2020-08-16,Juban,4.48,265.0,1.8
2020,8,17,2020-08-17,Juban,6.0,187.0,1.5
2020,8,18,2020-08-18,Juban,11.62,279.0,0.8
2020,8,19,2020-08-19,Juban,0.0,296.0,2.1
2020,8,20,2020-08-20,Juban,0.35,270.0,2.0
2020,8,21,2020-08-21,Juban,9.23,249.0,1.0
2020,8,22,2020-08-22,Juban,0.0,293.0,1.2
2020,8,23,2020-08-23,Juban,0.0,220.0,1.6
2020,8,24,2020-08-24,Juban,3.95,262.0,0.9
2020,8,25,2020-08-25,Juban,1.09,295.0,0.8
2020,8,26,2020-08-26,Juban,2.2,324.0,0.8
2020,8,27,2020-08-27,Juban,0.0,303.0,1.7
2020,8,28,2020-08-28,Juban,0.0,72.0,2.9
2020,8,29,2020-08-29,Juban,11.4,213.0,3.3
2020,8,30,2020-08-30,Juban,7.64,92.0,2.7
2020,8,31,2020-08-31,Juban,0.0,106.0,2.3
2020,9,1,2020-09-01,Juban,5.68,112.0,2.7
2020,9,2,2020-09-02,Juban,0.71,135.0,2.5
2020,9,3,2020-09-03,Juban,14.25,54.0,1.7
2020,9,4,2020-09-04,Juban,5.46,176.0,2.5
2020,9,5,2020-09-05,Juban,4.65,245.0,2.8
2020,9,6,2020-09-06,Juban,1.2,143.0,1.7
2020,9,7,2020-09-07,Juban,10.93,169.0,1.2
2020,9,8,2020-09-08,Juban,10.26,217.0,2.4
2020,9,9,2020-09-09,Juban,17.05,176.0,0.9
2020,9,10,2020-09-10,Juban,8.6,160.0,2.3
2020,9,11,2020-09-11,Juban,17.51,186.0,1.9
2020,9,12,2020-09-12,Juban,11.85,78.0,1.5
2020,9,13,2020-09-13,Juban,4.03,16.0,1.9
2020,9,14,2020-09-14,Juban,8.98,45.0,0.8
2020,9,15,2020-09-15,Juban,3.09,112.0,1.0
2020,9,16,2020-09-16,Juban,8.48,135.0,1.8
2020,9,17,2020-09-17,Juban,0.56,226.0,1.7
2020,9,18,2020-09-18,Juban,0.0,151.0,2.0
2020,9,19,2020-09-19,Juban,0.0,236.0,1.6
2020,9,20,2020-09-20,Juban,3.48,301.0,1.7
2020,9,21,2020-09-21,Juban,0.0,331.0,1.8
2020,9,22,2020-09-22,Juban,0.5,350.0,1.3
2020,9,23,2020-09-23,Juban,0.0,248.0,1.4
2020,9,24,2020-09-24,Juban,6.44,310.0,0.8
2020,9,25,2020-09-25,Juban,0.0,255.0,1.0
2020,9,26,2020-09-26,Juban,5.98,328.0,1.0
2020,9,27,2020-09-27,Juban,12.38,16.0,2.5
2020,9,28,2020-09-28,Juban,27.78,16.0,2.5
2020,9,29,2020-09-29,Juban,11.46,24.0,1.9
2020,9,30,2020-09-30,Juban,0.0,32.0,2.6
2020,10,1,2020-10-01,Juban,11.24,42.0,2.2
2020,10,2,2020-10-02,Juban,10.76,16.0,2.2
2020,10,3,2020-10-03,Juban,7.54,72.0,2.6
2020,10,4,2020-10-04,Juban,11.09,16.0,2.5
2020,10,5,2020-10-05,Juban,7.56,16.0,2.3
2020,10,6,2020-10-06,Juban,8.68,78.0,1.0
2020,10,7,2020-10-07,Juban,1.36,76.0,2.1
2020,10,8,2020-10-08,Juban,3.93,83.0,1.4
2020,10,9,2020-10-09,Juban,19.85,117.0,1.8
2020,10,10,2020-10-10,Juban,10.3,123.0,2.3
2020,10,11,2020-10-11,Juban,11.05,57.0,1.2
2020,10,12,2020-10-12,Juban,0.0,16.0,1.1
2020,10,13,2020-10-13,Juban,7.01,32.0,1.9
2020,10,14,2020-10-14,Juban,8.3,16.0,0.8
2020,10,15,2020-10-15,Juban,13.14,156.0,0.8
2020,10,16,2020-10-16,Juban,10.52,68.0,1.7
2020,10,17,2020-10-17,Juban,6.6,167.0,3.1
2020,10,18,2020-10-18,Juban,11.73,109.0,2.0
2020,10,19,2020-10-19,Juban,7.55,118.0,1.5
2020,10,20,2020-10-20,Juban,0.0,91.0,2.4
2020,10,21,2020-10-21,Juban,5.8,30.0,1.8
2020,10,22,2020-10-22,Juban,0.0,39.0,1.1
2020,10,23,2020-10-23,Juban,0.0,16.0,0.8
2020,10,24,2020-10-24,Juban,1.84,47.0,1.1
2020,10,25,2020-10-25,Juban,2.19,83.0,1.8
2020,10,26,2020-10-26,Juban,0.0,32.0,1.9
2020,10,27,2020-10-27,Juban,15.9,130.0,0.9
2020,10,28,2020-10-28,Juban,26.11,94.0,3.1
2020,10,29,2020-10-29,Juban,13.95,20.0,2.8
2020,10,30,2020-10-30,Juban,11.75,109.0,3.0
2020,10,31,2020-10-31,Juban,15.78,161.0,2.9
2020,11,1,2020-11-01,Juban,6.4,237.0,3.5
2020,11,2,2020-11-02,Juban,8.55,191.0,3.4
2020,11,3,2020-11-03,Juban,14.69,86.0,2.8
2020,11,4,2020-11-04,Juban,14.63,221.0,2.6
2020,11,5,2020-11-05,Juban,0.54,158.0,3.3
2020,11,6,2020-11-06,Juban,16.05,153.0,1.9
2020,11,7,2020-11-07,Juban,4.98,88.0,2.4
2020,11,8,2020-11-08,Juban,0.0,121.0,2.1
2020,11,9,2020-11-09,Juban,2.05,66.0,2.1
2020,11,10,2020-11-10,Juban,4.14,45.0,1.2
2020,11,11,2020-11-11,Juban,5.06,151.0,1.3
2020,11,12,2020-11-12,Juban,11.48,236.0,1.8
2020,11,13,2020-11-13,Juban,0.0,160.0,2.0
2020,11,14,2020-11-14,Juban,0.0,176.0,2.9
2020,11,15,2020-11-15,Juban,10.91,181.0,1.6
2020,11,16,2020-11-16,Juban,5.96,175.0,1.4
2020,11,17,2020-11-17,Juban,8.68,116.0,0.8
2020,11,18,2020-11-18,Juban,0.1,137.0,1.2
2020,11,19,2020-11-19,Juban,4.53,236.0,1.9
2020,11,20,2020-11-20,Juban,15.95,197.0,0.8
2020,11,21,2020-11-21,Juban,5.53,190.0,2.6
2020,11,22,2020-11-22,Juban,12.33,203.0,1.9
2020,11,23,2020-11-23,Juban,0.0,222.0,2.6
2020,11,24,2020-11-24,Juban,7.34,187.0,0.9
2020,11,25,2020-11-25,Juban,0.27,113.0,2.0
2020,11,26,2020-11-26,Juban,28.78,299.0,2.0
2020,11,27,2020-11-27,Juban,11.42,144.0,0.9
2020,11,28,2020-11-28,Juban,17.63,208.0,0.8
2020,11,29,2020-11-29,Juban,11.81,173.0,0.8
2020,11,30,2020-11-30,Juban,9.21,310.0,1.7
2020,12,1,2020-12-01,Juban,15.29,280.0,1.0
2020,12,2,2020-12-02,Juban,6.62,291.0,1.3
2020,12,3,2020-12-03,Juban,0.0,236.0,1.6
2020,12,4,2020-12-04,Juban,2.29,211.0,1.3
2020,12,5,2020-12-05,Juban,8.6,326.0,0.8
2020,12,6,2020-12-06,Juban,0.0,357.0,1.9
2020,12,7,2020-12-07,Juban,0.0,341.0,1.9
2020,12,8,2020-12-08,Juban,1.54,325.0,0.8
2020,12,9,2020-12-09,Juban,0.0,310.0,1.6
2020,12,10,2020-12-10,Juban,0.0,272.0,1.0
2020,12,11,2020-12-11,Juban,0.0,257.0,2.2
2020,12,12,2020-12-12,Juban,0.0,313.0,1.0
2020,12,13,2020-12-13,Juban,6.75,294.0,0.9
2020,12,14,2020-12-14,Juban,5.2,250.0,0.8
2020,12,15,2020-12-15,Juban,0.0,282.0,0.8
2020,12,16,2020-12-16,Juban,3.43,226.0,0.8
2020,12,17,2020-12-17,Juban,5.44,99.0,1.0
2020,12,18,2020-12-18,Juban,0.77,249.0,2.0
2020,12,19,2020-12-19,Juban,1.46,214.0,1.6
2020,12,20,2020-12-20,Juban,8.1,291.0,0.8
2020,12,21,2020-12-21,Juban,0.98,223.0,0.9
2020,12,22,2020-12-22,Juban,10.56,313.0,1.5
2020,12,23,2020-12-23,Juban,0.0,205.0,1.4
2020,12,24,2020-12-24,Juban,4.71,168.0,1.0
2020,12,25,2020-12-25,Juban,8.19,296.0,1.2
2020,12,26,2020-12-26,Juban,0.0,16.0,2.3
2020,12,27,2020-12-27,Juban,0.0,131.0,3.0
2020,12,28,2020-12-28,Juban,0.56,36.0,2.5
2020,12,29,2020-12-29,Juban,9.77,16.0,2.5
2020,12,30,2020-12-30,Juban,3.33,16.0,2.0
2020,12,31,2020-12-31,Juban,5.1,16.0,1.7
2021,1,1,2021-01-01,Juban,0.0,16.0,2.1
2021,1,2,2021-01-02,Juban,11.35,52.0,2.4
2021,1,3,2021-01-03,Juban,18.42,17.0,1.6
2021,1,4,2021-01-04,Juban,11.24,16.0,1.5
2021,1,5,2021-01-05,Juban,8.27,16.0,1.2
2021,1,6,2021-01-06,Juban,10.2,52.0,2.2
2021,1,7,2021-01-07,Juban,8.67,16.0,2.2
2021,1,8,2021-01-08,Juban,5.68,64.0,2.1
2021,1,9,2021-01-09,Juban,9.58,164.0,2.5
2021,1,10,2021-01-10,Juban,2.07,108.0,2.8
2021,1,11,2021-01-11,Juban,10.49,119.0,0.9
2021,1,12,2021-01-12,Juban,9.37,241.0,1.1
2021,1,13,2021-01-13,Juban,0.0,135.0,2.1
2021,1,14,2021-01-14,Juban,12.41,212.0,2.5
2021,1,15,2021-01-15,Juban,2.5,107.0,2.9
2021,1,16,2021-01-16,Juban,0.0,152.0,2.8
2021,1,17,2021-01-17,Juban,12.0,51.0,1.7
2021,1,18,2021-01-18,Juban,13.63,55.0,2.5
2021,1,19,2021-01-19,Juban,15.82,43.0,2.5
2021,1,20,2021-01-20,Juban,10.4,124.0,2.7
2021,1,21,2021-01-21,Juban,9.0,16.0,2.1
2021,1,22,2021-01-22,Juban,5.66,16.0,2.5
2021,1,23,2021-01-23,Juban,9.09,16.0,2.4
2021,1,24,2021-01-24,Juban,5.68,31.0,2.7
2021,1,25,2021-01-25,Juban,16.84,127.0,2.5
2021,1,26,2021-01-26,Juban,18.03,114.0,2.2
2021,1,27,2021-01-27,Juban,15.73,133.0,1.7
2021,1,28,2021-01-28,Juban,0.0,261.0,1.3
2021,1,29,2021-01-29,Juban,0.0,243.0,1.8
2021,1,30,2021-01-30,Juban,0.0,138.0,2.1
2021,1,31,2021-01-31,Juban,1.45,152.0,1.8
2021,2,1,2021-02-01,Juban,9.92,188.0,1.7
2021,2,2,2021-02-02,Juban,0.0,89.0,0.9
2021,2,3,2021-02-03,Juban,0.0,41.0,1.6
2021,2,4,2021-02-04,Juban,3.5,92.0,2.1
2021,2,5,2021-02-05,Juban,0.0,32.0,1.5
2021,2,6,2021-02-06,Juban,0.0,55.0,1.6
2021,2,7,2021-02-07,Juban,0.0,94.0,2.9
2021,2,8,2021-02-08,Juban,0.63,56.0,2.2
2021,2,9,2021-02-09,Juban,0.0,16.0,2.3
2021,2,10,2021-02-10,Juban,0.0,16.0,2.5
2021,2,11,2021-02-11,Juban,0.61,31.0,2.4
2021,2,12,2021-02-12,Juban,13.44,31.0,2.8
2021,2,13,2021-02-13,Juban,3.2,45.0,2.9
2021,2,14,2021-02-14,Juban,5.88,16.0,2.3
2021,2,15,2021-02-15,Juban,5.32,16.0,1.1
2021,2,16,2021-02-16,Juban,0.0,16.0,1.0
2021,2,17,2021-02-17,Juban,16.08,69.0,0.8
2021,2,18,2021-02-18,Juban,1.09,16.0,1.2
2021,2,19,2021-02-19,Juban,11.6,33.0,0.8
2021,2,20,2021-02-20,Juban,19.54,79.0,1.8
2021,2,21,2021-02-21,Juban,9.41,56.0,2.3
2021,2,22,2021-02-22,Juban,14.0,16.0,2.1
2021,2,23,2021-02-23,Juban,6.24,16.0,2.3
2021,2,24,2021-02-24,Juban,14.41,81.0,1.9
2021,2,25,2021-02-25,Juban,0.0,273.0,1.0
2021,2,26,2021-02-26,Juban,6.57,245.0,1.3
2021,2,27,2021-02-27,Juban,3.32,104.0,1.6
2021,2,28,2021-02-28,Juban,12.15,79.0,2.6
2021,3,1,2021-03-01,Juban,13.24,16.0,2.4
2021,3,2,2021-03-02,Juban,16.0,60.0,3.1
2021,3,3,2021-03-03,Juban,9.38,16.0,2.8
2021,3,4,2021-03-04,Juban,14.49,16.0,1.8
2021,3,5,2021-03-05,Juban,7.73,16.0,1.5
2021,3,6,2021-03-06,Juban,18.21,56.0,1.8
2021,3,7,2021-03-07,Juban,4.16,16.0,1.9
2021,3,8,2021-03-08,Juban,13.4,16.0,1.7
2021,3,9,2021-03-09,Juban,4.58,16.0,2.0
2021,3,10,2021-03-10,Juban,19.19,16.0,1.0
2021,3,11,2021-03-11,Juban,17.32,16.0,2.3
2021,3,12,2021-03-12,Juban,19.44,16.0,0.8
2021,3,13,2021-03-13,Juban,13.95,16.0,1.1
2021,3,14,2021-03-14,Juban,7.03,16.0,0.9
2021,3,15,2021-03-15,Juban,12.72,16.0,1.0
2021,3,16,2021-03-16,Juban,13.42,16.0,1.4
2021,3,17,2021-03-17,Juban,7.03,16.0,1.3
2021,3,18,2021-03-18,Juban,22.72,74.0,0.8
2021,3,19,2021-03-19,Juban,6.69,53.0,1.9
2021,3,20,2021-03-20,Juban,0.5,34.0,2.2
2021,3,21,2021-03-21,Juban,12.11,29.0,2.1
2021,3,22,2021-03-22,Juban,0.68,16.0,1.5
2021,3,23,2021-03-23,Juban,0.93,16.0,1.4
2021,3,24,2021-03-24,Juban,1.96,16.0,2.0
2021,3,25,2021-03-25,Juban,6.65,16.0,1.8
2021,3,26,2021-03-26,Juban,0.0,66.0,2.0
2021,3,27,2021-03-27,Juban,0.0,16.0,1.7
2021,3,28,2021-03-28,Juban,9.52,18.0,2.2
2021,3,29,2021-03-29,Juban,7.35,95.0,2.3
2021,3,30,2021-03-30,Juban,6.89,122.0,1.9
2021,3,31,2021-03-31,Juban,2.35,71.0,2.7
2021,4,1,2021-04-01,Juban,5.71,144.0,3.1
2021,4,2,2021-04-02,Juban,2.98,97.0,3.4
2021,4,3,2021-04-03,Juban,7.37,73.0,2.8
2021,4,4,2021-04-04,Juban,7.97,34.0,2.3
2021,4,5,2021-04-05,Juban,3.28,90.0,2.6
2021,4,6,2021-04-06,Juban,2.41,23.0,2.1
2021,4,7,2021-04-07,Juban,4.07,61.0,2.3
