YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2017,6,1,0,35.1,27,80,3,180
2017,6,2,0,35.4,26.2,81,3,180
2017,6,3,0,35,25.8,87,3,180
2017,6,4,0,35.3,25.3,83,2,180
2017,6,5,6.4,35.2,24.8,85,2,160
2017,6,6,-1,32.3,24.7,87,1,200
2017,6,7,16.2,33.3,25.5,90,2,90
2017,6,8,3,32.8,25,88,2,90
2017,6,9,20.5,33.4,25,89,2,90
2017,6,10,0.6,28.5,25,94,1,180
2017,6,11,-1,33.9,25.2,85,2,180
2017,6,12,0,33.9,22.7,81,1,270
2017,6,13,0,33.2,23.1,86,2,90
2017,6,14,0,33.4,24.7,87,2,190
2017,6,15,3,34.4,22.6,81,1,40
2017,6,16,0,33.3,23,87,2,40
2017,6,17,12.2,35.1,22.6,83,2,180
2017,6,18,0,33.6,22.9,86,2,180
2017,6,19,10.9,33.4,24.6,88,1,70
2017,6,20,3,33.9,25,88,2,180
2017,6,21,0,34.7,25.1,83,2,180
2017,6,22,26.8,33.2,24.8,92,3,180
2017,6,23,1,32.6,24.6,89,1,180
2017,6,24,30.4,34.6,22.4,86,4,180
2017,6,25,0,32.8,24.7,86,2,90
2017,6,26,0.3,32.3,24.8,86,1,40
2017,6,27,2.8,31.6,24.8,89,2,70
2017,6,28,-1,31.3,24.9,87,2,40
2017,6,29,35.9,32.8,24.5,89,2,250
2017,6,30,5,32.3,25,82,2,20
2017,7,1,1.8,30.9,24.8,92,2,320
2017,7,2,0,33.1,24.4,87,1,90
2017,7,3,0,30.5,25.1,87,2,180
2017,7,4,18.8,31,24,93,1,180
2017,7,5,0.6,32.2,24,86,2,70
2017,7,6,10.4,32.2,25,88,1,40
2017,7,7,2.7,30.1,24.1,93,1,220
2017,7,8,0,32.2,25,89,2,70
2017,7,9,37.1,33.3,24,81,2,140
2017,7,10,1,33.1,24.8,86,2,180
2017,7,11,45.4,32.8,24,89,2,90
2017,7,12,21,31.7,24.7,92,2,180
2017,7,13,0.2,31.4,23.3,92,1,180
2017,7,14,0.5,31.7,23.8,91,1,220
2017,7,15,7.4,31.1,23.8,94,1,180
2017,7,16,-1,31.1,23.8,89,1,180
2017,7,17,17.2,32.3,24,86,1,70
2017,7,18,33,28.9,24.9,92,2,40
2017,7,19,7.8,31.5,25,87,1,140
2017,7,20,6.2,29,24,96,2,180
2017,7,21,2.4,31.7,24,93,1,220
2017,7,22,1,32.8,24,89,2,220
2017,7,23,11.4,31.9,23.7,91,2,220
2017,7,24,0,32.5,23,89,2,200
2017,7,25,22.8,32.8,23,87,2,180
2017,7,26,1.6,30.8,22.1,88,2,180
2017,7,27,0,30.4,24.2,91,2,180
2017,7,28,0,31.7,24.3,85,4,180
2017,7,29,0,32.8,24.8,82,4,180
2017,7,30,0,33.9,24.1,82,4,180
2017,7,31,2.8,34,25,84,2,180
2017,8,1,-1,35,23.2,85,2,270
2017,8,2,-1,31.8,21.6,87,2,220
2017,8,3,0,34.6,22.9,81,3,180
2017,8,4,21.8,33.7,21,93,2,180
2017,8,5,17.2,32.8,21.8,89,2,270
2017,8,6,0,34.4,21.8,85,2,90
2017,8,7,8.2,32.4,23.5,89,2,160
2017,8,8,5.4,33.3,24,90,1,160
2017,8,9,0,34.5,23,86,2,180
2017,8,10,-1,34.5,22.8,86,1,140
2017,8,11,0,32.8,22.2,86,1,120
2017,8,12,6.4,32.8,22.3,87,1,20
2017,8,13,2,31.1,23,87,1,290
2017,8,14,0,32.2,24.8,83,1,220
2017,8,15,3.8,32.9,24.8,83,2,70
2017,8,16,0,33.3,23.4,85,1,180
2017,8,17,5.2,32.8,24.9,81,1,40
2017,8,18,3.8,31.4,23.9,88,2,320
2017,8,19,59.6,31.7,23,92,2,270
2017,8,20,11.2,31.6,23.4,89,2,220
2017,8,21,14.8,32.2,21.7,84,3,220
2017,8,22,1.6,32.2,23,87,3,180
2017,8,23,1,31.2,21.7,89,2,170
2017,8,24,48,31.6,20.3,91,2,200
2017,8,25,21.7,27.8,20,97,2,180
2017,8,26,0.6,32.3,21,87,1,180
2017,8,27,9.6,31.7,21,86,2,270
2017,8,28,50.4,28.9,23.7,94,2,270
2017,8,29,3.8,29.7,23,95,2,270
2017,8,30,0,32.8,25,85,3,180
2017,8,31,0,32.5,25,83,3,180
2017,9,1,0,35,25.8,80,4,180
2017,9,2,0,34.2,23.9,86,2,180
2017,9,3,2.2,33.6,23.1,88,2,180
2017,9,4,1.2,29.8,23.7,93,2,180
2017,9,5,0,31,24.1,88,2,180
2017,9,6,1,33.9,22.8,86,1,180
2017,9,7,0,32.8,24.9,88,2,200
2017,9,8,5.2,32.3,25,82,1,20
2017,9,9,12.8,31.7,23.7,84,3,360
2017,9,10,99.5,30.3,22.2,90,2,360
2017,9,11,160.8,26.1,21.5,98,3,270
2017,9,12,2.8,29.6,24,89,2,140
2017,9,13,0,33.3,23.9,82,2,180
2017,9,14,0,33.2,25.1,84,2,180
2017,9,15,0,32.2,23.5,83,1,190
2017,9,16,0,31.8,23,88,2,160
2017,9,17,0,32.2,22,88,2,180
2017,9,18,0,32.1,23,87,1,180
2017,9,19,0,31.7,22.7,90,1,180
2017,9,20,1.8,31.6,23,89,2,180
2017,9,21,0.1,31.5,25,87,1,180
2017,9,22,14.8,31.7,23.3,89,2,10
2017,9,23,0,32.1,22.7,86,3,160
2017,9,24,37.4,32.2,24.3,85,2,30
2017,9,25,45.7,29.4,23,95,2,90
2017,9,26,0,31.4,22.8,89,2,90
2017,9,27,4,31.7,23.5,89,2,160
2017,9,28,4.6,31.1,23.4,94,1,270
2017,9,29,9.6,31.2,23,89,2,360
2017,9,30,1.9,30.3,23.2,91,1,180
2017,10,1,0.2,31.9,24.2,92,1,270
2017,10,2,7.2,32.2,22.5,85,1,240
2017,10,3,12.8,30.6,22.8,85,2,290
2017,10,4,0,30,22.8,91,1,180
2017,10,5,7.8,33.2,23,87,2,270
2017,10,6,16.8,31.1,23,91,2,360
2017,10,7,69,26.7,22.6,97,2,270
2017,10,8,17.1,28.7,23.4,95,2,270
2017,10,9,6.5,29.4,24.4,94,1,180
2017,10,10,10.4,30.7,24.3,92,2,360
2017,10,11,42.6,29.1,24,98,3,290
2017,10,12,6,30.1,24.2,94,2,180
2017,10,13,16.2,30.8,26,92,4,180
2017,10,14,2.2,30.2,24.6,85,3,180
2017,10,15,0,32.2,24,89,2,180
2017,10,16,-1,31.1,24,88,2,90
2017,10,17,16.7,31.7,26.5,92,3,40
2017,10,18,27.5,29.7,25,88,3,320
2017,10,19,13.4,26.7,23.3,91,3,290
2017,10,20,0,31.7,25.8,86,3,180
2017,10,21,0,32.6,25.5,85,2,180
2017,10,22,57.4,30.8,24,91,2,360
2017,10,23,30.4,28.6,24.4,87,1,40
2017,10,24,1.2,31.4,25.4,78,2,40
2017,10,25,9.6,30.7,23.4,76,3,360
2017,10,26,1.2,28.5,24,82,3,280
2017,10,27,0,31.1,23.3,86,2,320
2017,10,28,1,30.9,25,84,2,90
2017,10,29,4.2,30.8,24.8,85,3,40
2017,10,30,65.2,30.5,25.1,87,3,90
2017,10,31,184.6,28.2,24.4,97,4,110
2017,11,1,0.3,28.3,25.8,92,2,90
2017,11,2,9.1,30.2,26.4,90,2,90
2017,11,3,57,31.4,23.4,87,2,90
2017,11,4,14.6,28.6,24.1,96,2,90
2017,11,5,4.2,30.4,26,90,2,90
2017,11,6,7.6,31.1,25,89,3,80
2017,11,7,0.4,30.7,25.6,87,2,90
2017,11,8,32.6,31.1,24.4,84,3,40
2017,11,9,47.1,27.2,24,96,3,180
2017,11,10,-1,32.2,24.8,89,1,180
2017,11,11,-1,31.4,26.3,86,2,90
2017,11,12,2.3,30.8,24.2,85,2,40
2017,11,13,7.6,30.2,24.7,90,2,90
2017,11,14,5,30.6,26.4,91,2,40
2017,11,15,7.2,30.6,25.8,89,3,90
2017,11,16,30.3,31.1,25.3,87,3,90
2017,11,17,1.5,28.9,25.3,91,2,110
2017,11,18,10,30.6,25.8,91,1,140
2017,11,19,4.6,31.1,25.6,87,3,90
2017,11,20,0.6,31,25.7,87,2,90
2017,11,21,0.6,31.2,25.6,84,2,90
2017,11,22,4,30.3,26,83,3,90
2017,11,23,68.6,28.9,25.1,89,4,360
2017,11,24,34.6,29.4,25,93,4,90
2017,11,25,8.4,30.7,25.5,88,3,90
2017,11,26,4.5,31.6,26.8,90,4,90
2017,11,27,12.6,30.4,25.8,87,3,40
2017,11,28,13.8,30.2,25.8,85,4,40
2017,11,29,24,30.1,25.8,95,3,20
2017,11,30,4.4,30.4,25,93,1,200
2017,12,1,12.4,29.7,25,90,2,360
2017,12,2,1.4,30.6,25.8,91,2,90
2017,12,3,2.3,31.1,26,87,2,40
2017,12,4,0,30.7,26.3,81,3,40
2017,12,5,12.2,30.6,25.5,81,4,30
2017,12,6,22.6,27.7,25,91,5,20
2017,12,7,3.6,28.9,24,94,3,40
2017,12,8,13.2,29.3,24.5,95,1,300
2017,12,9,0.2,29.2,23.5,95,2,360
2017,12,10,17.6,28.9,25.5,93,3,360
2017,12,11,62.7,28.6,24,92,4,20
2017,12,12,95.6,28.6,23.3,93,4,90
2017,12,13,3.4,29.3,24.8,84,6,20
2017,12,14,2.4,29.4,24.3,78,7,360
2017,12,15,12.5,27.2,23.7,81,8,340
2017,12,16,116.9,26.7,22,95,8,360
2017,12,17,96,27.2,22.8,92,7,360
2017,12,18,0.4,29.1,24,91,1,140
2017,12,19,10.6,29.2,25,92,2,40
2017,12,20,79.5,30.1,24,87,5,40
2017,12,21,55.2,28.3,24.5,91,8,40
2017,12,22,17.3,28.6,24.4,91,6,20
2017,12,23,40.9,29.7,24.5,95,3,90
2017,12,24,6.2,30.4,24,92,2,40
2017,12,25,25,28.5,25.4,91,4,20
2017,12,26,41.8,28.3,25,93,5,20
2017,12,27,67.6,27.6,20.3,96,3,40
2017,12,28,0.8,27.8,26,81,5,30
2017,12,29,0,27.2,25.5,80,6,20
2017,12,30,0,29.2,25,79,6,40
2017,12,31,0.9,28.7,23.5,83,6,10
2018,1,1,2.3,27.6,24,85,5,30
2018,1,2,17.3,27.6,23.8,89,5,40
2018,1,3,27.4,26.8,23.8,95,3,40
2018,1,4,1.6,27.8,24.7,88,3,80
2018,1,5,0,29.1,25.6,92,1,40
2018,1,6,13.6,29.3,23.6,83,2,40
2018,1,7,31.2,28.3,24.1,97,2,360
2018,1,8,3.4,29.8,24.6,92,2,90
2018,1,9,0.4,30,24.4,89,3,20
2018,1,10,2.4,30.3,25.5,85,3,20
2018,1,11,94.4,26.4,22,95,8,360
2018,1,12,44.4,25.2,21.8,93,8,360
2018,1,13,13.6,26,22,90,8,20
2018,1,14,1,27.2,21.7,82,6,40
2018,1,15,15.4,28.2,24,85,3,20
2018,1,16,141.5,28.9,23,94,4,90
2018,1,17,13.8,26.2,22,98,2,40
2018,1,18,55.4,29.3,22.2,91,3,40
2018,1,19,0,28.8,22.3,83,3,40
2018,1,20,1,28.9,22,89,3,20
2018,1,21,5.2,28.9,24.1,94,2,90
2018,1,22,4.6,29.4,23.5,88,1,90
2018,1,23,2,29.1,24,89,3,20
2018,1,24,4.7,28.9,25.2,89,3,70
2018,1,25,18.7,29.2,25,92,3,360
2018,1,26,58.6,29.4,24,92,2,90
2018,1,27,97,27,23,98,4,90
2018,1,28,0.8,28.9,24,88,3,90
2018,1,29,3,29.3,24,88,2,40
2018,1,30,6.4,28.9,22,91,2,360
2018,1,31,2.3,28,23.7,92,2,340
2018,2,1,14.4,28.6,24.4,90,3,20
2018,2,2,5.6,30,23.8,81,4,340
2018,2,3,22.4,29.8,23.5,92,6,360
2018,2,4,73.8,27.4,23,91,4,30
2018,2,5,22,27.1,22.5,93,5,360
2018,2,6,6.6,27.2,23,88,4,360
2018,2,7,0.2,28.4,21.5,89,3,90
2018,2,8,0,28.3,20.4,91,2,250
2018,2,9,0,29.2,21,84,3,340
2018,2,10,0,29.1,23.3,90,2,220
2018,2,11,20,30,24.5,87,4,360
2018,2,12,12.4,28.3,23.8,92,7,360
2018,2,13,10.8,26.1,23,90,7,40
2018,2,14,29.6,26.7,23,97,4,40
2018,2,15,0,29.8,24,89,2,40
2018,2,16,0,29.6,22.5,88,2,40
2018,2,17,0,29.6,25.2,86,2,20
2018,2,18,-1,30.7,24.8,84,3,90
2018,2,19,2.4,30.2,22.7,83,2,40
2018,2,20,12.2,29.4,21,91,2,70
2018,2,21,0.5,29.7,22.5,85,3,70
2018,2,22,0,30.6,22.9,82,2,70
2018,2,23,0,30.1,22,75,3,40
2018,2,24,8.3,29,21,91,3,30
2018,2,25,16.6,26.6,20.1,93,1,90
2018,2,26,64,28.3,23.8,91,2,40
2018,2,27,20.2,27.2,22.5,95,3,90
2018,2,28,0,30,24.6,89,2,70
2018,3,1,-1,30.6,23.5,89,2,90
2018,3,2,1.8,30.6,24.6,86,2,90
2018,3,3,2.6,29.8,24.5,87,2,70
2018,3,4,0,30.4,26.2,82,2,90
2018,3,5,0,30.6,26.1,85,2,110
2018,3,6,8.6,31.1,26,84,3,40
2018,3,7,0,30.6,25.5,84,2,40
2018,3,8,14.4,30,24,84,3,90
2018,3,9,3,28.7,23.5,89,4,360
2018,3,10,22.8,27.8,23.5,84,7,20
2018,3,11,-1,27.4,24.5,78,6,30
2018,3,12,0.4,29.1,24.5,80,4,40
2018,3,13,0.2,28.5,25,82,3,40
2018,3,14,-1,29.4,25.5,81,3,30
2018,3,15,13.2,29.4,24,90,3,20
2018,3,16,0,30.6,24.3,90,2,40
2018,3,17,1.9,29.8,26,86,3,20
2018,3,18,-1,30.3,25.7,82,3,20
2018,3,19,0,30.3,22.3,83,2,30
2018,3,20,0,30.4,22.9,88,1,270
2018,3,21,0,30.4,22.6,83,2,40
2018,3,22,6,29.2,23.8,84,6,360
2018,3,23,27.4,27.2,22.4,81,6,40
2018,3,24,0.3,29.4,24.9,75,6,40
2018,3,25,-1,29.3,25,73,5,20
2018,3,26,-1,29.4,24.8,73,4,20
2018,3,27,16.7,28.9,22.5,80,7,360
2018,3,28,0,28.8,23.8,76,4,360
2018,3,29,0,29.1,25,79,4,360
2018,3,30,32.6,30.3,22.8,89,3,360
2018,3,31,0,29.8,24.8,79,4,360
2018,4,1,1.1,28.3,23.5,88,2,40
2018,4,2,4.9,30,24.1,84,2,90
2018,4,3,24.4,30.2,24.4,86,2,90
2018,4,4,0,30,24,75,3,90
2018,4,5,0,30,25.4,78,3,70
2018,4,6,3.9,30.5,25.7,81,3,40
2018,4,7,55.5,30.8,22.9,82,4,40
2018,4,8,61.6,28.6,23.8,91,6,40
2018,4,9,71.6,27,24,97,3,20
2018,4,10,8.6,31.1,25.4,91,2,90
2018,4,11,5,31.1,25.2,93,2,90
2018,4,12,2.4,31.1,26.2,89,2,90
2018,4,13,-1,31.6,25.8,86,2,90
2018,4,14,-1,31.2,25.8,83,2,90
2018,4,15,-1,31.4,26.1,80,2,60
2018,4,16,3.2,31,25.7,86,3,20
2018,4,17,0,30.9,26,83,2,40
2018,4,18,1.2,31,26.3,79,2,40
2018,4,19,-1,31.4,26,82,2,40
2018,4,20,-1,31.2,26,82,3,360
2018,4,21,3.6,31,25.3,87,2,360
2018,4,22,0,31.5,25,85,2,90
2018,4,23,0,32.1,25.7,82,2,90
2018,4,24,0,31.6,25.6,85,2,90
2018,4,25,1.8,32,25,83,2,20
2018,4,26,5,31.3,25.8,83,2,90
2018,4,27,6,31.8,26.5,85,2,90
2018,4,28,0,31.8,26.5,80,2,40
2018,4,29,0,32.3,23.9,81,1,90
2018,4,30,10.6,32.4,26.3,84,2,30
2018,5,1,20.2,31.8,25.1,88,2,90
2018,5,2,0.8,32.2,26,84,2,90
2018,5,3,8,32.1,26,84,2,40
2018,5,4,0.8,32.2,25,84,3,90
2018,5,5,49.2,30.1,25,91,2,180
2018,5,6,-1,31.6,24.8,85,1,180
2018,5,7,0,31.2,24.7,85,1,90
2018,5,8,0,32.2,24.2,83,1,20
2018,5,9,5.4,32.2,25.8,80,2,40
2018,5,10,-1,32,25.9,84,2,40
2018,5,11,6.6,32.2,25,85,2,40
2018,5,12,0,32,25,86,2,30
2018,5,13,1.1,32.2,25.5,83,2,270
2018,5,14,7.6,30.7,27,90,3,10
2018,5,15,0,33,26,81,2,90
2018,5,16,0,32.9,25.5,82,1,20
2018,5,17,0,32.1,26,79,2,20
2018,5,18,0,32.3,25.8,83,1,180
2018,5,19,2.8,32.3,22,84,2,20
2018,5,20,0,32.6,21.5,86,2,180
2018,5,21,0,32.5,26,84,1,40
2018,5,22,0.6,32.9,26,81,2,20
2018,5,23,0,32.8,26.7,83,2,70
2018,5,24,0,33.3,26.8,80,2,90
2018,5,25,-1,33.2,25,81,2,180
2018,5,26,0,33.3,26,82,2,90
2018,5,27,0,33.3,27,83,2,40
2018,5,28,0,33.4,27,81,1,90
2018,5,29,10,33.3,25.8,81,2,90
2018,5,30,4.2,32.7,26.3,86,2,90
2018,5,31,0,33.3,26,88,1,70
2018,6,1,-1,32.8,25.3,83,2,90
2018,6,2,0,32.9,23.6,86,2,180
2018,6,3,0,32.8,23.5,83,2,180
2018,6,4,24.4,33.4,25.6,80,3,320
2018,6,5,28.2,31.7,25.7,88,2,320
2018,6,6,41.7,29.7,24.5,93,1,280
2018,6,7,1.7,28.9,25.1,94,2,270
2018,6,8,1.8,30.2,25.5,88,2,180
2018,6,9,20.4,31.4,25.8,89,3,180
2018,6,10,2,31.2,26.3,84,5,180
2018,6,11,14.1,32.4,25,88,3,180
2018,6,12,-1,32.9,26,85,4,180
2018,6,13,5.9,32.2,26,88,3,180
2018,6,14,0,31.4,26.5,84,4,170
2018,6,15,0,33.3,26.5,84,4,180
2018,6,16,0,33.3,26.4,83,4,180
2018,6,17,0,33.1,26.7,84,4,180
2018,6,18,0,34.1,26,79,3,180
2018,6,19,-1,32.9,26.6,81,2,180
2018,6,20,0.2,33.2,26,85,1,230
2018,6,21,0,32.1,25,88,2,180
2018,6,22,19.1,33.3,24.1,88,2,220
2018,6,23,17.8,32.2,24.7,87,2,70
2018,6,24,3.4,32.8,24.8,86,2,180
2018,6,25,8,30,24,93,2,180
2018,6,26,11.4,31.6,23.8,93,1,270
2018,6,27,0,31.6,23.8,89,2,270
2018,6,28,0,32.1,25.2,86,2,180
2018,6,29,3.9,32.4,25.7,86,1,220
2018,6,30,0,32.8,25.7,83,2,180
2018,7,1,0,31.8,25.1,85,2,180
2018,7,2,16.3,33.8,25.4,83,2,170
2018,7,3,0.3,33.3,24.2,83,1,300
2018,7,4,70,33.6,25.1,85,2,160
2018,7,5,0,32.9,25,87,2,180
2018,7,6,0,33,25.3,81,3,180
2018,7,7,0.2,32.8,25.8,84,2,180
2018,7,8,13,34.8,24.5,86,3,180
2018,7,9,2.3,29.7,24.8,90,2,190
2018,7,10,0.7,33.1,25.5,89,3,180
2018,7,11,0,33.3,25.6,85,2,180
2018,7,12,15.4,33.3,24,88,2,180
2018,7,13,1.8,32.1,24.3,87,2,180
2018,7,14,5.2,32.2,24.8,89,2,220
2018,7,15,0,32.2,25.8,81,2,180
2018,7,16,1.4,31.9,25.6,83,3,180
2018,7,17,1,31.3,26,89,2,180
2018,7,18,-1,30.8,25.4,87,1,250
2018,7,19,0.8,33.9,26.4,79,2,180
2018,7,20,-1,33.4,26,85,2,180
2018,7,21,1,32.9,26,83,4,180
2018,7,22,0,33.3,25,83,3,180
2018,7,23,3,31.7,25.5,82,2,230
2018,7,24,9.4,30.1,24,92,2,220
2018,7,25,29.3,31.7,24,95,1,240
2018,7,26,9.8,31.4,24,91,1,180
2018,7,27,26.6,30.4,24,91,1,180
2018,7,28,25.4,31.8,23,92,2,220
2018,7,29,32,32.2,22.5,95,2,220
2018,7,30,0.8,32.8,24.7,92,2,270
2018,7,31,8.6,33.2,24,92,2,220
2018,8,1,2,32.8,24,89,2,180
2018,8,2,37.6,33.2,23.5,90,2,180
2018,8,3,0,32.5,23,85,3,180
2018,8,4,63.3,32.7,22.8,92,2,170
2018,8,5,0,32.3,23.8,88,2,170
2018,8,6,1.8,32.3,23.5,91,3,180
2018,8,7,1.8,30.6,24,95,3,180
2018,8,8,0.3,31.7,24,92,4,180
2018,8,9,0.4,31.7,24,91,2,160
2018,8,10,6.4,31.5,23,92,3,180
2018,8,11,6.2,28.5,23,94,3,180
2018,8,12,11,31.7,24,92,3,180
2018,8,13,0,31.5,26,87,3,180
2018,8,14,-1,32.8,25.1,88,3,180
2018,8,15,0,31.7,25,89,2,200
2018,8,16,0,32.8,24.5,84,3,180
