YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2018,1,10,10.4,29.8,23.8,89,2,90
2018,1,11,15,29.2,23.4,91,2,340
2018,1,12,20.4,26.6,22.5,85,3,40
2018,1,13,0.6,26.8,23.2,88,3,20
2018,1,14,0,28.4,24.5,80,3,40
2018,1,15,35.4,27.7,22.4,90,2,40
2018,1,16,176.2,29.8,22,89,2,40
2018,1,17,9,30,23.6,88,4,90
2018,1,18,32.6,30.4,22,87,3,40
2018,1,19,6,30.2,24.8,82,3,40
2018,1,20,0.8,30.4,22,84,3,20
2018,1,21,1,30.4,23.2,88,2,90
2018,1,22,0,30.4,22.4,84,3,40
2018,1,23,0.6,31,22.8,88,2,340
2018,1,24,1.2,30.4,23.8,81,3,20
2018,1,25,19.8,29.2,23.4,91,1,340
2018,1,26,90.6,30.8,24,90,3,90
2018,1,27,162.6,25.6,21.4,92,4,20
2018,1,28,3,27.8,21.6,80,3,40
2018,1,29,0,29.6,21.6,85,2,320
2018,1,30,3.4,30,22,84,2,340
2018,1,31,0.6,30.4,23,87,3,90
2018,2,1,7.6,30.8,22.8,85,2,40
2018,2,2,19.2,30.6,23.4,83,2,40
2018,2,3,36.4,26.6,22,96,2,220
2018,2,4,35.2,27,22.4,90,2,140
2018,2,5,0,27.8,23.6,87,2,320
2018,2,6,0,28.8,22.8,82,1,320
2018,2,7,13,27.2,22.8,90,3,290
2018,2,8,0,30.6,22.4,85,2,340
2018,2,9,0,32,21.6,80,2,320
2018,2,10,0,31.2,23.4,88,2,320
2018,2,11,17.2,31.6,24.7,93,2,320
2018,2,12,17.4,29.2,24,95,2,20
2018,2,13,9.2,26.3,22.8,94,4,40
2018,2,14,3.2,28,23.5,96,3,40
2018,2,15,0,30.6,22,92,2,90
2018,2,16,0,30.5,22.2,91,2,320
2018,2,17,0,31.8,22.1,89,2,90
2018,2,18,0,30.6,23.5,95,2,90
2018,2,19,7.6,30.5,25,95,3,90
2018,2,20,27.6,29.6,24.3,88,2,90
2018,2,21,0,30.4,23.8,92,2,90
2018,2,22,0,30.4,21.4,85,2,320
2018,2,23,0,30.6,23.8,78,3,90
2018,2,24,13.4,31.6,22.6,86,2,40
2018,2,25,25.2,27.6,23,88,2,40
2018,2,26,23.4,30.9,24.3,84,3,70
2018,2,27,30.9,28.9,23.7,93,1,40
2018,2,28,4,30.5,23.2,87,3,90
2018,3,1,6.6,31.3,22.6,91,1,140
2018,3,2,2.1,31.2,24.8,86,2,80
2018,3,3,3.4,30.3,24.4,85,1,10
2018,3,4,0,29.2,22.5,86,2,40
2018,3,5,0,31.2,23.2,83,2,320
2018,3,6,0.6,31.2,24.4,81,2,90
2018,3,7,0,30.9,21.8,83,2,90
2018,3,8,0.6,30.4,23,87,1,310
2018,3,9,11,30,23.2,85,2,320
2018,3,10,11.8,28.6,22.6,88,2,40
2018,3,11,0.4,28.8,24,83,2,40
2018,3,12,0,30.2,24.4,73,2,320
2018,3,13,0,31,23.2,79,1,70
2018,3,14,0.2,30,23.4,81,2,70
2018,3,15,60.8,27.8,23.8,94,1,40
2018,3,16,60,29.8,23.6,91,1,310
2018,3,17,0,31.4,23,86,2,70
2018,3,18,0,31.2,22.8,82,2,40
2018,3,19,0,31.2,23,84,1,70
2018,3,20,0,31.1,22,85,1,280
2018,3,21,3.6,31.6,21.8,85,1,320
2018,3,22,16.2,29.6,22.8,92,1,40
2018,3,23,0,28.6,23.8,85,2,40
2018,3,24,0,28.4,21.2,81,2,60
2018,3,25,0,30,22.6,72,3,20
2018,3,26,0,31.2,22,75,2,270
2018,3,27,0,30,23.6,82,2,360
2018,3,28,1.2,30,22.8,82,2,330
2018,3,29,0,31.8,23.6,78,2,320
2018,3,30,26.2,30,22.6,87,3,40
2018,3,31,0,31.4,23,79,2,320
2018,4,1,11,28.6,23,90,2,40
2018,4,2,0,30.1,23,83,1,90
2018,4,3,4.8,30.6,23.5,89,1,40
2018,4,4,4.8,30,22.6,89,2,40
2018,4,5,0,30.8,23,80,2,40
2018,4,6,0,31.2,24.2,83,2,40
2018,4,7,0,32.6,24.2,80,2,40
2018,4,8,49.8,31.8,22.7,86,2,40
2018,4,9,5.4,29.8,24.6,90,2,40
2018,4,10,10.8,31,24,87,2,90
2018,4,11,3,31.8,24,87,2,90
2018,4,12,2.6,31.4,24.4,89,2,90
2018,4,13,2.2,31.6,23.8,86,3,90
2018,4,14,0,31.6,23.6,83,3,80
2018,4,15,0,31.2,22.9,82,3,90
2018,4,16,0,31.5,23.8,83,2,90
2018,4,17,0.8,31.4,23.8,85,2,320
2018,4,18,0,31.6,23.5,84,1,340
2018,4,19,14.9,31.4,24.5,89,2,270
2018,4,20,5.2,30.4,23.2,89,2,90
2018,4,21,0,31.8,23,86,3,90
2018,4,22,1,31.2,23.6,86,2,90
2018,4,23,4,31.6,24,85,2,70
2018,4,24,0,31.6,23.8,87,1,90
2018,4,25,11.8,31.6,23.4,92,2,340
2018,4,26,0,31.4,23.4,92,2,290
2018,4,27,0.4,31,23.4,88,2,90
2018,4,28,0,32.6,23.2,80,3,140
2018,4,29,0.8,32.8,23.2,85,1,90
2018,4,30,8.2,31.6,24.8,87,2,320
2018,5,1,2.8,31.2,24,87,3,90
2018,5,2,12.6,32.4,25,85,2,40
2018,5,3,2.6,31.6,24,90,2,90
2018,5,4,8.8,32.4,25.4,80,3,90
2018,5,5,38,29.4,23,93,2,270
2018,5,6,0,32,24.2,89,2,90
2018,5,7,0,32.4,24.2,88,2,90
2018,5,8,0,31.8,24,87,1,110
2018,5,9,2.4,32.6,24.7,85,1,140
2018,5,10,0,32.4,24,85,3,90
2018,5,11,0,32.3,24.2,86,2,340
2018,5,12,0,32.6,23,85,2,140
2018,5,13,0,33.3,25.2,85,2,90
2018,5,14,8.6,32.8,25.2,84,2,90
2018,5,15,1.8,31.6,25.6,90,1,90
2018,5,16,0,32.6,25,83,2,90
2018,5,17,0,32.2,24.3,85,2,180
2018,5,18,0,32.1,24.8,88,1,90
2018,5,19,0,32.8,24,89,3,140
2018,5,20,1.2,32.6,24.4,86,2,110
2018,5,21,0,32.6,24.8,83,2,90
2018,5,22,0,32.6,25.4,85,1,140
2018,5,23,0,32,25.6,86,2,90
2018,5,24,2,32.8,24.6,85,2,90
2018,5,25,0.4,32.9,24.8,88,2,90
2018,5,26,0,33.6,24.4,88,3,320
2018,5,27,2.2,33.6,25.5,84,2,140
2018,5,28,3.6,33.2,25.3,89,2,90
2018,5,29,9.8,33.6,25,88,1,110
2018,5,30,1.6,32.4,25.6,90,1,90
2018,5,31,2.5,33.2,25,90,2,320
2018,6,1,0,32.6,25.2,89,2,320
2018,6,2,0,31,24.6,91,2,290
2018,6,3,0,32.2,24.5,87,2,140
2018,6,4,0,33.6,25.5,85,2,320
2018,6,5,16.6,32.5,24.8,88,1,340
2018,6,6,11.7,30,24.5,91,2,320
2018,6,7,22.8,29.2,24.6,89,3,340
2018,6,8,18.4,29.8,25.4,92,3,250
2018,6,9,20.4,30.2,24.6,92,2,220
2018,6,10,2,33,25.2,83,3,220
2018,6,11,0,33.6,27.5,77,2,220
2018,6,12,0,32.8,26.8,80,2,220
2018,6,13,0,33.8,26.4,79,3,220
2018,6,14,0,33.4,25.5,82,2,220
2018,6,15,0,33.6,25.6,88,1,180
2018,6,16,0,33.4,25,83,2,220
2018,6,17,0,32.8,25,89,2,220
2018,6,18,0,33.6,25.2,86,2,320
2018,6,19,17.8,33.4,24.8,89,2,320
2018,6,20,30.6,33,25.5,89,2,320
2018,6,21,2.8,30.2,25.2,91,1,180
2018,6,22,5.9,31.8,25.6,85,2,180
2018,6,23,0,32,23.8,88,2,140
2018,6,24,0,32,24.4,85,2,340
2018,6,25,26.6,31.2,23.6,91,2,320
2018,6,26,0,31.2,23.8,89,2,320
2018,6,27,0,32.4,24.5,85,1,140
2018,6,28,0,34.4,25,86,1,220
2018,6,29,0,33.9,25.8,88,2,200
2018,6,30,0,31.6,25.4,89,2,320
2018,7,1,0,31.8,25.2,90,2,180
2018,7,2,0,33.8,25.2,86,2,220
2018,7,3,0,34.2,24.9,88,2,340
2018,7,4,0,34.1,25,84,1,220
2018,7,5,0,34.2,25.2,84,2,220
2018,7,6,0,33,24.6,85,2,340
2018,7,7,1.2,32.2,24.6,88,2,220
2018,7,8,7.6,32.8,24.6,85,2,320
2018,7,9,8.2,31.8,25.2,89,2,320
2018,7,10,0.2,31.8,25.4,87,2,250
2018,7,11,2,33.4,25.4,85,2,220
2018,7,12,0,31.7,24.8,88,2,220
2018,7,13,9.1,32.6,24,84,2,320
2018,7,14,4.8,32.8,23.4,87,2,320
2018,7,15,0.4,33.8,24.6,84,2,220
2018,7,16,1.8,32.8,25,80,3,220
2018,7,17,1.4,28.8,24.6,86,3,250
2018,7,18,0,33,26,82,2,220
2018,7,19,0,34,26.6,81,2,250
2018,7,20,0,34.3,26.3,78,3,220
2018,7,21,0,32.9,26.4,81,2,220
2018,7,22,0,31.4,26,83,2,220
2018,7,23,2.6,32.6,24.8,81,2,290
2018,7,24,0.2,28.9,23.7,88,1,250
2018,7,25,1,31.7,24.4,87,1,320
2018,7,26,0,33.8,25,83,1,320
2018,7,27,0,32.6,24.6,83,2,220
2018,7,28,0,34.2,25.8,80,2,220
2018,7,29,0,34.4,25.2,82,2,220
2018,7,30,0,35,25.4,84,2,220
2018,7,31,2,34.6,25.6,85,2,270
2018,8,1,0,34,25.5,86,2,220
2018,8,2,0,33.8,26.1,82,2,220
2018,8,3,2.6,33.4,25,82,2,220
2018,8,4,10.8,33.2,24.2,88,2,220
2018,8,5,0,32.2,25.5,92,1,220
2018,8,6,0.6,33.1,25.8,85,2,270
2018,8,7,0.5,31.4,25.4,86,2,220
2018,8,8,0,32,25.2,84,3,220
2018,8,9,0,32,25.2,83,3,320
2018,8,10,0.6,32.8,25.7,85,2,250
2018,8,11,1,31.4,26.6,82,2,250
2018,8,12,0,31.3,25.6,76,2,220
2018,8,13,0,34.4,26.8,74,3,270
2018,8,14,0,34.8,25.8,78,3,220
2018,8,15,0,35,25.6,76,2,250
2018,8,16,0,34.4,25.6,79,3,320
2018,8,17,0,33.9,26.4,84,1,220
2018,8,18,0,35.2,26.3,78,1,250
2018,8,19,0,34.4,25.3,78,2,220
2018,8,20,0,35.2,25.8,77,2,270
2018,8,21,0,34.8,26.3,79,3,220
2018,8,22,0,35,25.8,74,2,220
2018,8,23,0,37.8,25.2,74,2,220
2018,8,24,0,35.9,26,77,1,220
2018,8,25,0,34,26.2,79,1,220
2018,8,26,0,32.6,25.5,90,2,220
