YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2017,8,12,3.2,31.2,24.2,87,1,90
2017,8,13,0,32,24.1,83,1,40
2017,8,14,0.6,31,24.5,86,1,180
2017,8,15,0,33,24,80,1,180
2017,8,16,7.2,32,24,88,1,40
2017,8,17,0.4,32,23.5,87,2,90
2017,8,18,0.6,33.5,24,84,1,180
2017,8,19,4.4,31.7,24.6,92,1,180
2017,8,20,7.6,32.3,23.5,86,2,220
2017,8,21,5.8,31,25,83,3,220
2017,8,22,2.6,32,24.8,83,2,180
2017,8,23,3.2,30.7,24.5,85,1,180
2017,8,24,20.4,31.3,24.5,88,1,320
2017,8,25,5,29.5,23,91,1,220
2017,8,26,0,32.7,24,85,1,180
2017,8,27,-1,31.9,24,85,2,40
2017,8,28,0.4,30.5,23.9,86,1,180
2017,8,29,3.4,32.6,25.5,84,2,180
2017,8,30,4.2,32,24.5,82,3,180
2017,8,31,5.6,32.5,21.4,87,2,270
2017,9,1,0,33,25,81,3,220
2017,9,2,0,33.5,24.5,81,2,240
2017,9,3,0,34,25.3,81,1,220
2017,9,4,16.6,31,22.7,89,2,220
2017,9,5,-1,32,24.4,84,1,210
2017,9,6,0,32.5,24,86,1,220
2017,9,7,1,34.5,24.3,78,1,40
2017,9,8,10.6,33.2,25,86,1,40
2017,9,9,8.2,32.3,24.5,87,1,40
2017,9,10,11.4,33.4,23,85,2,180
2017,9,11,25.8,27.9,23.5,88,3,270
2017,9,12,0,29,25,84,3,180
2017,9,13,6.8,33.5,22.8,82,2,220
2017,9,14,0,33.1,25,85,2,180
2017,9,15,0.2,33,23.8,86,1,180
2017,9,16,0,34.6,24.5,86,2,180
2017,9,17,0,32.8,24.3,87,1,180
2017,9,18,51,32.6,24.3,94,2,180
2017,9,19,9.6,31.6,24.5,93,1,180
2017,9,20,10,32.5,24,88,1,320
2017,9,21,5.6,33.2,25,89,1,20
2017,9,22,52.8,31.8,23.9,87,1,270
2017,9,23,0,31.5,22.5,83,2,140
2017,9,24,18.6,32.5,23.6,87,2,40
2017,9,25,19.6,29.5,24.3,95,2,180
2017,9,26,0.4,32.5,24.4,86,1,60
2017,9,27,0,33,23.5,85,2,180
2017,9,28,5.6,31.8,24,91,2,180
2017,9,29,42.4,31,23.5,89,1,140
2017,9,30,2.4,29,22.5,94,1,20
2017,10,1,9.8,32.8,23,88,2,140
2017,10,2,1,33,24,81,2,180
2017,10,3,0,31.5,23.4,84,1,40
2017,10,4,0,33.1,23.8,85,2,180
2017,10,5,0,33.5,24,80,2,140
2017,10,6,0,33,24.2,89,1,180
2017,10,7,3,33.2,23.5,86,1,120
2017,10,8,14,33.5,25,84,2,180
2017,10,9,8,30,19,94,1,180
2017,10,10,1.6,33.2,24.4,87,1,180
2017,10,11,0.2,32.2,26.4,82,2,270
2017,10,12,5.4,32,27.3,88,2,220
2017,10,13,12.6,32.1,27,80,4,200
2017,10,14,0.6,32.3,27,80,3,200
2017,10,15,0,33.5,24,85,2,360
2017,10,16,13.8,32,24,90,1,140
2017,10,17,19.2,32.4,24.1,88,2,180
2017,10,18,30.2,29,24.5,94,1,160
2017,10,19,1,28,21.4,88,1,180
2017,10,20,10,30.5,24.8,86,3,260
2017,10,21,0,33.3,26,77,4,220
2017,10,22,22.2,32,21.6,80,2,220
2017,10,23,19.2,29.3,24,93,1,40
2017,10,24,0.4,31.5,22.5,83,2,40
2017,10,25,0,30.5,23.5,88,2,40
2017,10,26,0,32.3,22.9,85,1,320
2017,10,27,0,32.2,23.1,85,1,180
2017,10,28,0,32,22.5,85,1,90
2017,10,29,5,31.5,23.5,89,1,90
2017,10,30,68,31.5,24,86,1,40
2017,10,31,37.8,28.7,22.8,96,1,20
2017,11,1,0,30.3,23.8,88,3,40
2017,11,2,10,32.5,23.7,84,1,80
2017,11,3,14.2,31.5,23.5,88,2,40
2017,11,4,26.8,27.5,24,93,1,40
2017,11,5,23,30,22.6,88,1,20
2017,11,6,13.6,31.4,24.5,90,2,40
2017,11,7,4.2,30.4,24.4,88,2,40
2017,11,8,64.2,31,23.5,90,1,70
2017,11,9,54,27.5,21.5,94,2,180
2017,11,10,0.8,32,24.5,90,1,40
2017,11,11,3.2,31.5,23.5,88,1,40
2017,11,12,3.2,31,23.5,89,1,60
2017,11,13,20.4,31,24,94,2,40
2017,11,14,0.4,31.9,23.6,82,1,40
2017,11,15,1,31.7,25.7,89,1,40
2017,11,16,61.8,29.8,24.4,85,2,40
2017,11,17,16.8,27.2,23.6,95,2,40
2017,11,18,3,30.5,24.5,91,1,90
2017,11,19,12.4,31.2,24,87,2,40
2017,11,20,11.4,31.5,24.2,89,2,60
2017,11,21,11.4,31.2,24.5,89,1,20
2017,11,22,74,30.7,25,89,1,20
2017,11,23,14.6,31,25,88,2,40
2017,11,24,11.4,30.5,22.1,91,4,60
2017,11,25,13.4,29.5,24.5,88,3,40
2017,11,26,12.4,30.2,23.6,89,2,40
2017,11,27,21.8,30.5,24.5,89,3,40
2017,11,28,5.8,31.3,25.8,85,2,40
2017,11,29,7.8,31.2,24,89,1,40
2017,11,30,11.4,31.8,24.5,87,2,70
2017,12,1,16.8,30,24.3,95,2,40
2017,12,2,23.8,30,25,90,2,20
2017,12,3,20.2,31,22.8,88,2,90
2017,12,4,0,31.4,23.5,87,2,40
2017,12,5,60.2,30.3,24.7,89,1,20
2017,12,6,7.6,29.4,23.5,92,1,40
2017,12,7,0.6,31.9,22.1,88,1,90
2017,12,8,0,32,23.7,84,1,340
2017,12,9,0,31.4,24,89,1,180
2017,12,10,13,33,23.8,84,1,20
2017,12,11,74,28,23.3,93,2,40
2017,12,12,20,29.9,24.1,93,1,20
2017,12,13,48.4,27.5,24.2,92,2,360
2017,12,14,3.6,27.9,23.5,83,3,360
2017,12,15,162,25.1,20.3,93,2,320
2017,12,16,71.6,27,22.9,96,3,20
2017,12,17,31.8,28.5,23.4,92,2,40
2017,12,18,0.4,31.6,23.5,91,2,90
2017,12,19,14.8,30,23.4,90,2,40
2017,12,20,36.2,30.5,24.5,94,3,40
2017,12,21,62.2,28.9,23.2,92,3,20
2017,12,22,101.6,28.5,23.4,92,5,20
2017,12,23,41.8,27.5,24.5,94,2,40
2017,12,24,15.8,31,23.6,89,2,40
2017,12,25,38.6,29.3,24.7,94,2,20
2017,12,26,24.6,29,23.8,91,3,40
2017,12,27,89.6,29.5,23.3,92,2,40
2017,12,28,82.4,27,23.6,94,3,40
2017,12,29,36,26.5,23,92,3,40
2017,12,30,8.2,29.2,23.8,85,3,20
2017,12,31,211,26.3,22,94,4,20
2018,1,1,48.6,25.5,23.5,94,3,40
2018,1,2,228.8,26.2,23,96,4,40
2018,1,3,78,26.6,23.8,96,4,40
2018,1,4,6.4,27,24.8,92,2,60
2018,1,5,9.8,28,23.9,92,2,20
2018,1,6,2.4,29.4,22.4,90,2,20
2018,1,7,0.2,30.7,23,89,1,40
2018,1,8,0,30,22.3,78,2,40
2018,1,9,0.2,30.7,22.3,91,1,40
2018,1,10,25.6,30.2,23.6,88,1,40
2018,1,11,15.6,29.4,23,91,1,120
2018,1,12,20,27,21.5,94,3,30
2018,1,13,157.5,25,21.8,96,2,40
2018,1,14,117,26.3,22,94,3,40
2018,1,15,106.6,25.7,22,97,1,30
2018,1,16,62.9,27.9,24.2,96,1,20
2018,1,17,7,28.1,23.4,92,2,40
2018,1,18,19.2,30,25,91,1,40
2018,1,19,23.2,27.8,22.4,95,1,20
2018,1,20,6.8,28.5,23,92,2,20
2018,1,21,13.2,27.8,24.5,95,2,20
2018,1,22,0,30.5,22.5,87,2,40
2018,1,23,1.8,30.5,20.8,89,1,20
2018,1,24,22.2,28.9,22.5,94,1,20
2018,1,25,12,29,24,94,1,20
2018,1,26,0.8,31,23.3,87,2,90
2018,1,27,157,25.5,21.6,95,2,40
2018,1,28,13.4,26.2,22,94,1,90
2018,1,29,0,30,21.5,87,1,40
2018,1,30,1.2,30,19.6,87,1,90
2018,1,31,1.8,29,20.6,90,1,60
2018,2,1,0,30.1,22.6,86,1,40
2018,2,2,28.2,29,23.5,88,3,20
2018,2,3,31.4,25.5,23.5,96,2,20
2018,2,4,48.6,26,21.5,96,2,20
2018,2,5,1,27.8,22.8,89,3,40
2018,2,6,2.8,29,22.5,88,1,360
2018,2,7,22,28.4,21.6,93,1,40
2018,2,8,0,30.5,20.4,88,1,90
2018,2,9,0,31,21.4,76,2,180
2018,2,10,0,31,21.5,84,1,180
2018,2,11,34,31.6,23.5,87,2,90
2018,2,12,28.2,29,22.5,89,4,40
2018,2,13,22.4,26.8,22.2,90,3,20
2018,2,14,30.8,28.3,22.7,95,1,40
2018,2,15,84,27.3,22.5,96,1,20
2018,2,16,0,31.8,22.4,88,2,90
2018,2,17,2,30,21,85,1,60
2018,2,18,3.6,31,23.3,85,2,40
2018,2,19,45.6,29.3,22,88,3,40
2018,2,20,62,28.3,23.2,92,1,40
2018,2,21,21,30.8,22,87,1,40
2018,2,22,0,30.7,21.3,86,2,60
2018,2,23,2.4,30.6,23.1,80,3,60
2018,2,24,66.2,29,23.8,91,2,360
2018,2,25,10.8,27,22.3,88,1,40
2018,2,26,96,29.6,21.5,90,3,60
2018,2,27,16,30,21.6,93,1,20
2018,2,28,4.4,31,24.3,89,1,90
2018,3,1,0,31.3,23,84,1,20
2018,3,2,10.4,30.7,23.9,89,2,60
2018,3,3,33.6,31.3,24.1,85,2,60
2018,3,4,0.4,28.5,22.5,90,1,40
2018,3,5,0,31.5,23.5,84,2,40
2018,3,6,2,31.5,22.6,84,2,20
2018,3,7,0,31.2,22,82,2,40
2018,3,8,9,31.3,23.1,82,1,90
2018,3,9,11.4,29.7,22,92,1,20
2018,3,10,119,25.5,22.5,95,3,20
2018,3,11,15.2,26.5,21.7,89,2,40
2018,3,12,0.4,29.5,22.5,83,3,40
2018,3,13,2.6,30.3,18.5,83,2,40
2018,3,14,9.6,30.3,22.5,83,1,40
2018,3,15,13.4,28.5,22.5,92,1,20
2018,3,16,18.6,30.3,23.6,89,2,40
2018,3,17,1.8,30.5,24,81,2,60
2018,3,18,7,31,23.6,87,1,20
2018,3,19,0.6,30.9,22,89,2,60
2018,3,20,0,31.5,21.2,83,1,20
2018,3,21,0,31.8,22,82,1,20
2018,3,22,116.8,31,22.5,80,1,40
2018,3,23,78.8,26.7,22.5,91,4,20
2018,3,24,0.6,28.5,21.5,75,3,20
2018,3,25,0,29,20.5,82,2,20
2018,3,26,0,30.4,19,80,3,40
2018,3,27,0,30,23.2,80,2,40
2018,3,28,4.4,30.5,22.2,86,2,20
2018,3,29,0,32.2,22.7,79,2,40
2018,3,30,5.6,31.4,23,86,1,40
2018,3,31,1.6,31,22.5,84,2,20
2018,4,1,0,31.4,23.5,84,3,20
2018,4,2,2,30.5,22,83,1,40
2018,4,3,0.2,31.5,21.8,86,2,40
2018,4,4,0.6,31,21.5,85,2,40
2018,4,5,3.6,30.3,22.6,82,2,90
2018,4,6,2.2,30.5,24,84,1,40
2018,4,7,3,30.5,23.5,83,3,20
2018,4,8,20.2,30.3,24,90,3,20
2018,4,9,4.2,30.5,22.5,86,2,60
2018,4,10,8.2,31.3,23,84,1,60
2018,4,11,11.8,31.5,23.3,90,1,60
2018,4,12,2.4,31.7,24.5,84,1,60
2018,4,13,3.2,31.6,23.8,86,2,160
2018,4,14,2,31.2,23,85,2,40
2018,4,15,1.8,31.5,22.7,83,2,40
2018,4,16,3.6,31,22,86,2,120
2018,4,17,0,31.4,22.5,85,2,20
2018,4,18,1.8,31,23.5,84,1,20
2018,4,19,37,29.5,23.7,94,1,90
2018,4,20,0.6,30,24,86,1,40
2018,4,21,0.6,32.5,24.2,84,2,40
2018,4,22,4.4,32,23.6,87,2,40
2018,4,23,2.2,31.5,22.3,82,2,90
2018,4,24,0.2,32.3,23.6,84,1,40
2018,4,25,0.2,32.5,23,84,1,40
2018,4,26,0,31.3,24,86,1,60
2018,4,27,0.4,32,24,81,2,60
2018,4,28,0.8,32.5,23,80,2,60
2018,4,29,1.4,32.4,24.5,87,2,40
2018,4,30,17,30,22.5,89,1,30
2018,5,1,12,32.4,23,85,1,20
2018,5,2,19,31.5,24.3,89,1,90
2018,5,3,5.2,30.2,24.3,93,1,20
2018,5,4,3,32,24.5,85,1,40
2018,5,5,3.2,29,22,92,1,40
2018,5,6,11.8,32.8,23.5,82,2,40
2018,5,7,0,32.5,21.5,82,1,180
2018,5,8,0,32.5,23.3,82,1,180
2018,5,9,3.4,33.5,22.3,81,2,60
2018,5,10,1,32.5,23.8,86,1,40
2018,5,11,1.6,32,24.4,83,1,90
2018,5,12,0,32.8,23.5,81,2,40
2018,5,13,0,33,24.8,81,2,60
2018,5,14,0,33.5,24.5,82,1,40
2018,5,15,0,34,24.4,79,2,40
2018,5,16,0,33.4,24.8,81,2,90
2018,5,17,0,32,22,83,1,40
2018,5,18,0,33,24.5,84,1,40
2018,5,19,0,32.7,23.5,83,2,40
2018,5,20,0,33,23.5,79,2,60
2018,5,21,0,33.5,23.5,80,1,90
2018,5,22,0,32.5,23.5,93,1,90
2018,5,23,0,33.3,24.5,81,1,40
2018,5,24,0,33.5,24.2,79,2,60
2018,5,25,0,34,24,81,2,60
2018,5,26,0,33,24.5,81,2,90
2018,5,27,0,33,25.4,80,1,70
2018,5,28,3.8,33,24,79,1,40
2018,5,29,0.8,33.3,19,83,1,60
2018,5,30,11.6,31.5,25,87,1,40
2018,5,31,5.4,30.3,24.5,92,1,40
2018,6,1,0,33,24.4,84,1,40
2018,6,2,3.4,30.3,24.8,87,2,180
2018,6,3,-1,33,24,82,2,280
2018,6,4,0,34,21.5,83,1,40
2018,6,5,9.8,33,23,89,1,20
2018,6,6,1.4,30.3,25.2,86,1,220
2018,6,7,57.6,29.3,25.5,85,3,320
2018,6,8,7.4,29,25,86,3,220
2018,6,9,15,31.3,24.6,84,4,180
2018,6,10,4.4,32,25.5,82,4,180
2018,6,11,0,32.5,25.5,79,3,220
2018,6,12,0,32,26,85,2,20
2018,6,13,0,33.4,27,77,3,220
2018,6,14,0,33,25.5,80,2,220
2018,6,15,0,33.8,25.1,76,2,180
2018,6,16,0,33.8,25.3,79,3,220
2018,6,17,0,33,26,79,2,200
2018,6,18,0,33,23.5,79,1,220
2018,6,19,0,34.3,24.5,85,1,320
2018,6,20,0,33.4,26.5,84,1,220
2018,6,21,-1,31.1,24,84,1,220
2018,6,22,2.8,32,23,87,1,180
2018,6,23,4.2,31.5,23.9,84,2,90
2018,6,24,0,31.5,23.5,84,1,120
2018,6,25,4.8,32,23.2,87,1,180
2018,6,26,34.8,31.4,22.5,92,1,220
2018,6,27,0,32,23.8,89,1,200
2018,6,28,0,33,24,82,1,40
2018,6,29,0,33,25.5,82,2,220
2018,6,30,0,32.9,25.5,81,2,220
2018,7,1,19,32.3,23.1,88,2,220
2018,7,2,0,32.8,24.2,65,2,280
2018,7,3,8.8,32.5,24.8,81,1,300
2018,7,4,0.2,33,24.9,81,1,220
2018,7,5,0,34.1,24,83,2,180
2018,7,6,0,32.5,24,80,1,280
2018,7,7,10,32,24.2,86,1,180
2018,7,8,5.8,33.5,24.6,85,2,220
2018,7,9,16.2,30,23.5,86,2,200
2018,7,10,14.2,32.5,24.4,86,2,220
2018,7,11,9.4,33,24,82,1,220
2018,7,12,0,32,24,81,2,220
2018,7,13,0,33,24.5,81,2,180
2018,7,14,0.6,33.5,24,82,1,220
2018,7,15,2.4,33.8,25.8,78,4,220
2018,7,16,1.8,31.3,25.2,82,4,220
2018,7,17,0,28.8,26.2,84,3,220
2018,7,18,0,30.5,27,80,3,200
2018,7,19,0,33.4,26.5,80,3,220
2018,7,20,0,33.4,26.5,74,3,220
2018,7,21,0,33.5,27,72,4,220
2018,7,22,7.4,32.8,24.5,83,3,220
2018,7,23,0.2,30.5,25.8,80,2,220
2018,7,24,0,30.5,24.4,86,2,320
2018,7,25,9,33,24,90,2,180
2018,7,26,2.8,32.5,24.6,79,2,240
2018,7,27,2.4,31.3,25.2,84,3,220
2018,7,28,21.4,32.5,24,88,3,210
2018,7,29,7.6,33,25,82,1,180
2018,7,30,52,32.6,24.3,85,3,220
2018,7,31,0.6,32.5,25.5,84,2,280
2018,8,1,0,32.8,25.5,81,1,220
2018,8,2,2.4,32.4,24.7,87,3,220
2018,8,3,5.4,32.7,25.1,82,2,200
2018,8,4,0,32.4,25,83,3,180
2018,8,5,1,32,25.4,80,2,220
2018,8,6,35.4,30.5,24.7,85,3,180
2018,8,7,52.2,31,24,84,2,220
2018,8,8,0,31.3,25.5,80,3,220
2018,8,9,0,31,23.6,81,2,220
2018,8,10,0,31,26.8,77,4,220
2018,8,11,0.2,31.5,24.5,78,3,220
2018,8,12,0,31.8,27.1,70,4,240
2018,8,13,0,32.8,26.5,70,4,220
2018,8,14,0,34,26,73,4,220
2018,8,15,0,32.8,26,78,2,220
2018,8,16,0,31.5,26.7,80,2,200
2018,8,17,0,32.4,26,79,3,220
2018,8,18,0,33,25.5,76,3,220
2018,8,19,0,31.5,25.5,81,3,220
2018,8,20,0,33.6,25.5,76,3,220
2018,8,21,0,33.5,26.5,73,3,220
2018,8,22,0,33.5,26.3,76,3,280
2018,8,23,0,34.1,26,75,4,220
2018,8,24,0,33.5,26,75,3,220
2018,8,25,0,31.5,26.1,77,3,220
2018,8,26,0,32.5,24,82,2,180
2018,8,27,0,33,24,82,2,180
2018,8,28,8.2,31.5,22.8,83,2,180
2018,8,29,0,32.8,22.5,83,2,90
