YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2017,2,15,4.6,27.5,22.5,85,3,40
2017,2,16,5.6,28.5,23.6,84,3,40
2017,2,17,8.2,27.5,24.6,93,2,40
2017,2,18,42.6,30,23.5,89,3,80
2017,2,19,1,29.8,24.5,83,3,40
2017,2,20,0,29.3,25.5,82,3,70
2017,2,21,6.6,30.2,25,81,3,50
2017,2,22,6.1,27.9,24.3,88,3,60
2017,2,23,9.5,30.1,25.7,86,2,50
2017,2,24,9,28.5,24.5,91,2,40
2017,2,25,2.2,30.1,24,83,2,50
2017,2,26,0,30.6,25,81,3,40
2017,2,27,-1,31.2,25.1,79,3,60
2017,2,28,32.6,30.3,24,83,3,60
2017,3,1,2.2,29.8,23,86,2,60
2017,3,2,6,30.2,23.6,84,2,60
2017,3,3,10,28.5,24.1,86,2,40
2017,3,4,0,29.7,24.8,79,3,80
2017,3,5,0,30.8,24.3,75,3,40
2017,3,6,0,30.5,24,76,3,50
2017,3,7,0,30.5,25.5,73,3,40
2017,3,8,0,30.5,25.2,73,3,40
2017,3,9,0,29.5,24.7,77,3,40
2017,3,10,0,31,25.5,76,3,40
2017,3,11,24.6,30.8,25,87,2,40
2017,3,12,10.8,29.2,24.7,91,2,40
2017,3,13,0.2,27.2,24,92,1,70
2017,3,14,0,31.5,25.5,84,2,90
2017,3,15,153.9,29,23.5,93,2,40
2017,3,16,1.2,28.5,24.1,84,2,30
2017,3,17,-1,29,24.4,79,3,70
2017,3,18,0.6,28.6,24.3,78,3,60
2017,3,19,3,29.8,23.8,79,2,40
2017,3,20,10.2,30,25.2,81,2,40
2017,3,21,0.8,30.1,25.8,87,2,70
2017,3,22,0,31.8,25.5,81,2,60
2017,3,23,0,32,25,83,2,80
2017,3,24,0,31.3,25.2,81,2,50
2017,3,25,0,32,26,77,2,40
2017,3,26,4,31.8,26.3,79,2,40
2017,3,27,0.4,30.6,26.6,80,3,60
2017,3,28,1.8,30.2,26,81,3,40
2017,3,29,0.8,30.5,25.9,83,3,70
2017,3,30,0,31.5,24.8,78,3,60
2017,3,31,0,31.3,25,80,2,90
2017,4,1,28.5,30.6,23.8,84,2,90
2017,4,2,32,30,23.9,88,3,50
2017,4,3,0,28.5,24.6,80,4,30
2017,4,4,3.4,30.5,24.8,76,3,40
2017,4,5,1.4,31,25.1,82,3,40
2017,4,6,2.3,31.5,25.1,77,3,80
2017,4,7,13.2,31,25.5,85,2,50
2017,4,8,0.2,31,26.2,87,2,50
2017,4,9,0,31.5,23.1,80,2,80
2017,4,10,0,32,23.2,79,2,80
2017,4,11,-1,32.1,26.3,78,2,100
2017,4,12,0,32.4,26.5,80,2,50
2017,4,13,0,32.6,25.1,79,3,90
2017,4,14,8,32.7,25.7,74,3,50
2017,4,15,30.6,30.3,25.5,84,3,60
2017,4,16,10,29.1,25.7,89,1,60
2017,4,17,0,31.5,26.2,83,2,50
2017,4,18,0,32.6,25.3,78,2,70
2017,4,19,0,32,26,79,2,80
2017,4,20,0,32.5,26.1,79,2,50
2017,4,21,0,32.9,25.6,78,2,80
2017,4,22,0,33,26.5,77,1,80
2017,4,23,0,33.5,25.5,76,2,90
2017,4,24,0,32.9,25.8,78,2,80
2017,4,25,-1,32.5,24.5,78,2,90
2017,4,26,0,32.6,23.7,79,2,90
2017,4,27,0,33,23.5,76,2,60
2017,4,28,0,33.4,25,74,1,80
2017,4,29,0,33.4,25.4,76,2,80
2017,4,30,0,33,25.5,78,2,80
2017,5,1,0,32.7,26.8,76,2,80
2017,5,2,0.4,33.5,27.2,80,2,80
2017,5,3,2.3,33,26,83,1,70
2017,5,4,0,33,27.2,79,2,60
2017,5,5,0.2,33,27.3,78,2,80
2017,5,6,15.2,32.1,26.2,81,2,60
2017,5,7,17.3,32.8,25.5,80,2,80
2017,5,8,6.4,32.5,25.7,80,2,90
2017,5,9,11.6,32.4,26.7,79,2,50
2017,5,10,22,32.6,26.5,77,2,80
2017,5,11,4.2,31,27,88,2,40
2017,5,12,0.4,33.2,26.6,80,2,40
2017,5,13,0.1,32.9,27,79,2,80
2017,5,14,0.9,32.5,25.6,80,2,80
2017,5,15,0,32.9,26,81,2,90
2017,5,16,0.2,31.5,26.1,81,1,260
2017,5,17,65.8,34.5,26,80,2,290
2017,5,18,5,33.7,27.7,79,2,80
2017,5,19,0,33.6,27,80,2,60
2017,5,20,11.2,33,26.5,85,1,280
2017,5,21,0,33.8,27.1,80,1,210
2017,5,22,6.5,32.4,26.5,85,2,220
2017,5,23,7.2,32.5,26.5,86,1,190
2017,5,24,0.8,32.7,26.5,84,2,220
2017,5,25,5.8,32.5,26,88,2,230
2017,5,26,4.6,33.7,26.3,83,1,260
2017,5,27,0,32.8,26.5,84,2,90
2017,5,28,0,34,26.6,74,1,60
2017,5,29,0,33.5,27.4,80,2,60
2017,5,30,0,33.6,26.5,80,2,60
2017,5,31,0.4,34,26.8,79,1,80
2017,6,1,0,35,27.3,78,2,190
2017,6,2,0,34.4,27.2,79,2,80
2017,6,3,0,34.2,26.5,79,2,240
2017,6,4,1.5,34.6,27.1,79,2,180
2017,6,5,2.4,33.7,27.2,78,1,80
2017,6,6,0,31,27,85,1,80
2017,6,7,-1,32.5,27,82,2,40
2017,6,8,11.2,31.5,25.5,88,2,40
2017,6,9,36.2,29,25.6,94,2,40
2017,6,10,0.2,30.5,25.6,88,1,210
2017,6,11,0,33,25.7,80,1,70
2017,6,12,-1,33,27,80,1,50
2017,6,13,0,33.5,27,79,2,80
2017,6,14,0,33.6,27.2,78,2,80
2017,6,15,0,34,25.4,75,2,80
2017,6,16,0,34.5,26.3,75,2,90
2017,6,17,0,34.2,26.7,77,2,80
2017,6,18,0,34.6,26.6,74,2,80
2017,6,19,0,33.9,27,74,2,60
2017,6,20,1.8,33.7,25.8,81,1,240
2017,6,21,8.3,32,25.6,84,2,190
2017,6,22,0.7,31.4,25.7,82,1,220
2017,6,23,0,34,25.7,79,1,260
2017,6,24,0,34,26.1,78,2,270
2017,6,25,0,34.5,26,80,2,80
2017,6,26,0,32.5,26.3,79,1,90
2017,6,27,0.4,32,25.9,85,2,60
2017,6,28,0.2,33.5,25.6,79,1,70
2017,6,29,10.2,34,25,82,2,220
2017,6,30,2.8,33.6,26,81,2,70
2017,7,1,5.1,32.1,25.3,88,1,220
2017,7,2,6.2,31.9,25.3,88,1,230
2017,7,3,0,30.5,25,85,2,270
2017,7,4,1,29.1,24.1,90,1,260
2017,7,5,0,32.2,25.5,83,2,90
2017,7,6,17.9,31.8,25,87,1,90
2017,7,7,50.2,30.8,25,86,1,90
2017,7,8,2.6,30.7,25,87,1,50
2017,7,9,9.6,31.6,25.1,85,1,10
2017,7,10,6,32.5,25.5,84,1,20
2017,7,11,12.5,29.5,24.8,91,1,260
2017,7,12,0.4,32,25,84,1,70
2017,7,13,6.5,32.6,25,84,1,250
2017,7,14,0.2,30,25.5,86,1,190
2017,7,15,46.6,30.6,25.4,92,1,240
2017,7,16,-1,32.2,25.7,83,1,50
2017,7,17,52.2,32.6,26,85,1,60
2017,7,18,5.2,28.4,23.6,91,2,70
2017,7,19,2.8,30.8,24.6,87,1,60
2017,7,20,0.5,31.8,26,85,2,240
2017,7,21,18.8,29.9,25.5,87,2,220
2017,7,22,24,33.5,25,84,2,250
2017,7,23,20.1,27.6,24.7,94,2,220
2017,7,24,1.9,31,25.5,86,2,250
2017,7,25,1,32.4,26.5,75,3,250
2017,7,26,-1,29.5,26.5,85,3,240
2017,7,27,5.2,30.8,26.8,84,3,230
2017,7,28,0.6,32,27.4,82,3,220
2017,7,29,0,33.2,27.2,76,4,230
2017,7,30,0,33,27.5,78,3,220
2017,7,31,0,33.3,27.3,80,3,250
2017,8,1,0,33.6,27.9,79,3,240
2017,8,2,9.2,31.5,26.5,87,3,250
2017,8,3,15.6,32.3,26,82,3,220
2017,8,4,2,31.7,26,83,2,240
2017,8,5,0.1,32.9,26.5,81,3,230
2017,8,6,2.2,33.7,25.7,80,1,260
2017,8,7,12.4,34.9,25.4,81,1,280
2017,8,8,0,34,26,80,1,300
2017,8,9,0,34.1,26.7,77,2,230
2017,8,10,1.6,34.4,25.5,79,2,230
2017,8,11,0,34.2,25.8,77,1,90
2017,8,12,-1,31.7,26.5,82,1,90
2017,8,13,11,32.6,26.2,84,2,90
2017,8,14,0,33.4,26,81,1,290
2017,8,15,0,34,25.8,79,2,80
2017,8,16,4.6,33.1,26,87,1,60
2017,8,17,0,33,26.2,81,1,70
2017,8,18,7.8,34.6,25.5,82,1,280
2017,8,19,-1,32.2,25.8,85,2,230
2017,8,20,5.3,30.5,26,89,2,250
2017,8,21,2,31.3,26,88,3,240
2017,8,22,17.4,32.2,25.5,89,2,210
2017,8,23,10.6,31.3,25.1,87,1,200
2017,8,24,47.8,31,23.9,90,2,220
2017,8,25,15.6,27.5,24,93,2,250
2017,8,26,0,33.1,25.5,79,1,270
2017,8,27,0,33,25,81,1,90
2017,8,28,3,31.1,24.7,84,1,190
2017,8,29,10.6,32.5,25.7,80,2,250
2017,8,30,0,31.5,27,82,3,240
2017,8,31,-1,32.6,26.7,80,3,240
2017,9,1,0,33,26.5,78,3,230
2017,9,2,0,33,26.5,80,2,230
2017,9,3,0,33.6,27,78,2,210
2017,9,4,36.2,30.9,25,87,2,250
2017,9,5,0.2,31,25.5,87,2,240
2017,9,6,0,33.4,26.1,80,1,290
2017,9,7,0,34,25.7,75,1,80
2017,9,8,9.2,34,26.8,80,2,90
2017,9,9,6,34.4,25.6,80,2,60
2017,9,10,12,32.7,25,82,2,250
2017,9,11,23.6,26.5,24.3,93,3,230
2017,9,12,1,30.7,25.6,84,2,220
2017,9,13,7.6,33,24.6,82,2,290
2017,9,14,0,33.2,26.7,79,1,180
2017,9,15,-1,32.5,24.7,84,1,290
2017,9,16,0,33.3,25.7,81,2,250
2017,9,17,10.2,32,24.8,88,1,280
2017,9,18,0,33.1,26.1,89,1,230
2017,9,19,-1,32.4,25.5,88,1,230
2017,9,20,17.5,32.7,25.3,88,1,300
2017,9,21,0.2,33.7,26,81,1,90
2017,9,22,55,31.7,24.6,89,2,220
2017,9,23,2.9,31.5,23.6,84,1,220
2017,9,24,0.5,33,26.1,79,2,90
2017,9,25,8.8,30.6,25,89,1,80
2017,9,26,0,32.1,26,83,1,280
2017,9,27,0,33.5,25.5,80,2,230
2017,9,28,11.6,31.8,25,87,1,280
2017,9,29,16.5,31.5,24.5,89,1,280
2017,9,30,0.8,29,24.7,92,1,90
2017,10,1,16.8,32.4,25,85,2,60
2017,10,2,11.2,32.8,24.8,81,1,80
2017,10,3,1.2,32.5,24.5,80,2,80
2017,10,4,0,33.4,25.7,81,1,280
2017,10,5,0,33,25.5,80,2,80
2017,10,6,8.6,32.6,25.1,85,1,270
2017,10,7,41.4,30.8,24.7,94,1,280
2017,10,8,15.8,32.2,24.8,85,2,220
2017,10,9,8.1,29.4,24.4,94,1,240
2017,10,10,0.8,32.4,26,85,2,250
2017,10,11,0.2,32,26.5,83,3,270
2017,10,12,2,32,27,90,2,230
2017,10,13,37.4,32,26.5,90,2,210
2017,10,14,0,31.2,26.5,85,2,200
2017,10,15,9.8,31.8,25.1,84,1,150
2017,10,16,-1,32.4,25,85,1,310
2017,10,17,5.9,33.7,25.7,77,2,30
2017,10,18,21.8,30.6,25.4,90,1,260
2017,10,19,2.8,27.1,25,89,2,230
2017,10,20,18.2,30.1,25.2,89,3,240
2017,10,21,2.6,32,26.6,79,3,250
2017,10,22,30,31,25.5,85,2,240
2017,10,23,11.2,29.2,25,90,2,30
2017,10,24,0.2,32,24,76,2,20
2017,10,25,0,31.7,24.2,81,2,40
2017,10,26,0,30.4,23.7,83,2,250
2017,10,27,28.4,31.8,23.8,84,1,80
2017,10,28,0,31.6,25.2,82,2,90
2017,10,29,0,32.4,26,73,2,60
2017,10,30,63.6,32,24.2,77,2,60
2017,10,31,108.1,26,23.5,93,1,60
2017,11,1,1.9,29.6,25.9,89,2,60
2017,11,2,-1,31.7,26.1,87,2,40
2017,11,3,25.6,31.8,23.7,85,2,80
2017,11,4,25,30.2,25.7,91,2,40
2017,11,5,18.8,30.9,26.2,90,2,40
2017,11,6,20.1,32.3,25.6,88,2,60
2017,11,7,1.4,29.9,25.3,87,2,60
2017,11,8,35.6,32,24.8,85,2,60
2017,11,9,27,28.7,24.7,93,2,180
2017,11,10,0,32,25.8,83,2,60
2017,11,11,0.6,31.3,26.1,83,2,30
2017,11,12,5.3,30.8,25.8,83,2,50
2017,11,13,48.8,31,26.1,87,2,30
2017,11,14,0,31.5,25.8,85,2,90
2017,11,15,3.6,31.8,26.1,83,2,70
2017,11,16,56.4,29.5,24.7,83,2,50
2017,11,17,15.1,27,25,94,1,50
2017,11,18,6.3,30.1,25.5,88,1,40
2017,11,19,0.2,31,26,85,2,50
2017,11,20,0.4,31.5,26,82,2,60
2017,11,21,2.2,32.3,26,81,2,50
2017,11,22,11,32,26,81,2,60
2017,11,23,35,31.2,26,85,2,60
2017,11,24,36.7,29.5,25,89,3,40
2017,11,25,26.5,30.8,25.8,86,2,50
2017,11,26,12,31.3,25.8,83,2,50
2017,11,27,11.8,31.3,26,83,3,50
2017,11,28,5.5,32,26.5,82,3,60
2017,11,29,36,30.8,25,89,2,60
2017,11,30,4.1,31,26.3,86,2,40
2017,12,1,25.1,28.7,25,87,2,40
2017,12,2,2.7,31.7,26,83,2,50
2017,12,3,5.9,31.1,25.1,87,2,70
2017,12,4,0,32,26.3,81,2,50
2017,12,5,20,32.2,24.6,78,2,40
2017,12,6,1.4,29.4,24.5,90,1,50
2017,12,7,0,31,23.7,86,2,70
2017,12,8,0,32.7,24.8,80,1,60
2017,12,9,0,32,25.5,85,1,90
2017,12,10,-1,32.5,26.2,82,2,260
2017,12,11,60.6,30.7,24.1,91,2,90
2017,12,12,20.4,29.5,24.1,89,3,70
2017,12,13,9.5,28,25.8,86,3,20
2017,12,14,0.3,28.2,25.8,74,4,30
2017,12,15,32.2,26.2,24.2,78,2,10
2017,12,16,37.2,27,25.2,93,3,10
2017,12,17,30,28,25,91,2,60
2017,12,18,-1,29.5,25,89,2,50
2017,12,19,37.8,29.7,24.4,89,2,80
2017,12,20,24.4,31,25.3,88,2,40
2017,12,21,44.4,28.3,25.8,88,3,40
2017,12,22,55.6,28.7,25,89,3,40
2017,12,23,35,28.8,25.2,89,3,60
2017,12,24,1.8,31,25.5,85,2,60
2017,12,25,43,30,25.6,92,2,40
2017,12,26,28.6,30,24.7,89,2,50
2017,12,27,104.5,28.7,24.8,91,2,50
2017,12,28,164.4,26.5,24.1,90,2,50
2017,12,29,19.8,26.6,24.2,89,3,40
2017,12,30,0,29.6,25.2,78,3,40
2017,12,31,44.8,27.6,23,89,3,30
2018,1,1,11.8,27,24.5,92,3,40
2018,1,2,77.5,25.8,24.3,94,3,50
2018,1,3,144.3,25.5,24.5,97,2,40
2018,1,4,23.4,28.2,25.4,88,2,40
2018,1,5,1.4,29.4,25.3,87,2,50
2018,1,6,1,29.5,25.5,84,2,60
2018,1,7,0,31,25.1,85,2,90
2018,1,8,0,31.2,24,85,2,50
2018,1,9,-1,32,26,80,2,60
2018,1,10,30,29.5,24.4,83,2,40
2018,1,11,0.3,30,23.9,87,1,60
2018,1,12,2.9,29.5,23.6,88,4,30
2018,1,13,17.1,25.2,23.8,90,3,30
2018,1,14,10.9,27,24,85,3,40
2018,1,15,56.4,26,23.8,92,2,30
2018,1,16,99,28.6,24.4,92,2,40
2018,1,17,7.3,27.5,24.8,91,2,50
2018,1,18,24,30.2,24.4,87,2,70
2018,1,19,26.5,28,24.1,88,2,40
2018,1,20,2.8,28.7,23.8,90,2,40
2018,1,21,1.9,30,25.2,84,2,60
2018,1,22,0,30.6,22.4,83,2,40
2018,1,23,2.2,31.5,24,79,2,60
2018,1,24,1.4,30.4,24.1,82,2,50
2018,1,25,11.6,31.4,25.5,80,2,40
2018,1,26,8.7,31.5,25.2,87,2,30
2018,1,27,160.1,25.2,22.7,96,2,60
2018,1,28,13,27.2,23.5,90,2,30
2018,1,29,0.6,29.9,24.4,81,2,40
2018,1,30,1.4,29.7,23.5,78,2,70
2018,1,31,2,31.2,24,85,2,50
2018,2,1,0.3,31.2,25,78,2,40
2018,2,2,0.7,31.5,24.9,81,3,40
2018,2,3,6,27.3,24.7,90,3,50
2018,2,4,26.2,27.6,23.4,92,3,30
2018,2,5,2,28.6,24,84,3,40
2018,2,6,-1,29.5,24.1,78,3,40
2018,2,7,-1,29,22.5,88,2,40
2018,2,8,0,31,22.5,79,1,240
2018,2,9,0,31.4,22.5,78,2,280
2018,2,10,0,30.5,23.5,81,1,220
2018,2,11,18.8,32,25.3,80,3,60
2018,2,12,43.9,29.4,24.4,91,3,40
2018,2,13,12.6,26,24.4,89,4,60
2018,2,14,56.2,27.6,24.7,94,2,40
2018,2,15,7.3,28,23.5,91,1,50
2018,2,16,0,30.8,24.1,86,2,90
2018,2,17,-1,31.1,24.5,81,2,90
2018,2,18,-1,31.2,25.4,80,3,80
2018,2,19,11,31,25.3,80,2,60
2018,2,20,154.7,27.2,24.8,93,1,20
2018,2,21,41.4,30.5,24.4,87,2,50
2018,2,22,0,31.5,24.2,79,2,40
2018,2,23,0,31.4,25.6,71,3,50
2018,2,24,59.9,31,24.7,86,2,30
2018,2,25,18.8,26,23.8,89,2,40
2018,2,26,9.4,31.3,25,82,2,40
2018,2,27,23.8,30.3,24.8,86,1,40
2018,2,28,7.8,31.5,25.5,82,2,50
2018,3,1,1,31.5,24.6,82,2,50
2018,3,2,12.7,30.5,25.6,85,2,40
2018,3,3,26,31.7,25.1,85,2,60
2018,3,4,1.6,28.8,25,87,1,50
2018,3,5,0,32,25.2,78,2,60
2018,3,6,-1,32,25.2,79,2,60
2018,3,7,0,31.5,23.1,79,2,90
2018,3,8,1.6,31.5,24.5,81,2,40
2018,3,9,7.2,31,23.4,79,2,70
2018,3,10,17.7,29.4,23.8,87,2,30
2018,3,11,5.8,28.2,24.7,80,3,30
2018,3,12,-1,30.4,25.6,74,2,30
2018,3,13,0.6,31.8,24.2,78,2,40
2018,3,14,1,31.5,25,74,2,60
2018,3,15,0.4,31.2,24.4,82,2,60
2018,3,16,3,31,25.3,84,2,50
2018,3,17,0.3,32.2,25.9,77,2,60
2018,3,18,0.6,32.4,25,80,2,60
2018,3,19,0,31.6,24,80,2,70
2018,3,20,0,32.2,23.4,79,2,90
2018,3,21,1.2,32.1,23.8,80,2,30
2018,3,22,6.2,32.2,24,77,2,20
2018,3,23,1.4,29.5,24.3,83,3,30
2018,3,24,1.3,28.8,24,78,3,30
2018,3,25,0,30.2,24.5,75,3,30
2018,3,26,0,31.5,23.8,71,3,40
2018,3,27,1.2,31.5,24,72,2,30
2018,3,28,-1,30.7,22.3,78,3,30
2018,3,29,0,32.1,23.6,77,2,80
2018,3,30,2.3,30.7,24.9,81,2,70
2018,3,31,0.1,32,24,79,3,70
2018,4,1,0,32,24.5,77,2,40
2018,4,2,2,31.5,25,78,2,90
2018,4,3,1.2,31.6,24.9,78,2,70
2018,4,4,19.6,30.7,24.3,86,2,30
2018,4,5,9.3,31.4,23,77,2,60
2018,4,6,2.3,31,24.8,81,2,60
2018,4,7,0,31.7,26,74,3,40
2018,4,8,25.6,32.1,25,85,2,40
2018,4,9,6.9,30.6,26,87,2,30
2018,4,10,0.2,32,26,81,2,40
2018,4,11,20.6,31.3,25.7,87,2,40
2018,4,12,4,32,25.8,82,2,80
2018,4,13,11.5,31.7,26,83,2,60
2018,4,14,0.6,32,26,81,2,30
2018,4,15,0,32,25.1,77,2,80
2018,4,16,2.6,31,25.5,79,2,40
2018,4,17,0,33,24.7,73,2,60
2018,4,18,0,32.2,25,71,2,50
2018,4,19,16,32.8,25.3,81,2,60
2018,4,20,-1,32,25.9,80,2,70
2018,4,21,0,32.6,26,83,2,90
2018,4,22,0.8,33.2,26.4,81,2,50
2018,4,23,6,32.6,26.5,79,2,80
2018,4,24,0,32.5,26,81,2,60
2018,4,25,0,33,25.6,79,2,90
2018,4,26,0,33.5,26.5,75,2,40
2018,4,27,3.2,33,26.1,78,2,40
2018,4,28,9,33.3,24.9,77,2,80
2018,4,29,-1,33,25.1,75,2,60
2018,4,30,6.2,33.7,26.7,76,2,60
2018,5,1,17.6,31.3,26.8,84,2,40
2018,5,2,10,31,25.5,88,2,50
2018,5,3,10.4,30.7,25,87,1,40
2018,5,4,1.4,33.2,26,80,2,90
2018,5,5,13.2,28.5,25,91,1,80
2018,5,6,0.6,32.8,26.2,81,2,90
2018,5,7,0,32.7,26.4,80,2,80
2018,5,8,0,33.7,26.2,77,1,30
2018,5,9,4.7,33,26.5,78,2,90
2018,5,10,0,32.6,26.3,83,2,70
2018,5,11,-1,33,25.8,78,2,40
2018,5,12,0,33.2,25.5,78,2,40
2018,5,13,-1,33.7,25.9,75,2,70
2018,5,14,10.6,33.4,26.7,79,2,90
2018,5,15,0,33.2,27,77,2,90
2018,5,16,0,33.4,27.8,77,2,90
2018,5,17,0,33.7,25.1,76,2,70
2018,5,18,0.5,33,25.9,78,2,80
2018,5,19,15.6,33,26,81,2,80
2018,5,20,-1,33.6,26,80,2,80
2018,5,21,0,33.6,26.4,78,1,70
2018,5,22,0,33.2,26.8,86,1,60
2018,5,23,0,33.1,27.4,78,2,90
2018,5,24,1.4,33.7,27.1,78,2,70
2018,5,25,2.4,33.5,25.5,83,1,70
2018,5,26,20.6,33.2,26.7,80,2,60
2018,5,27,22.8,33.8,26.2,80,2,90
2018,5,28,2.4,33.5,26,82,2,80
2018,5,29,32.2,33.2,25.7,82,2,40
2018,5,30,4.1,32,26.6,82,1,40
2018,5,31,20.8,31.3,25.5,90,1,50
2018,6,1,0.6,33,26.5,82,1,60
2018,6,2,1.6,30.5,25.8,85,2,210
2018,6,3,10.8,33.3,24.3,82,2,270
2018,6,4,0,34.4,25.9,80,2,290
2018,6,5,3.4,33.6,25.6,82,1,280
2018,6,6,9,30.5,25.3,84,2,220
2018,6,7,1.5,29.1,26,87,2,230
2018,6,8,56.8,28.5,25.5,92,3,220
2018,6,9,18.9,29.3,26,89,2,250
2018,6,10,1.2,32.8,27,78,4,220
2018,6,11,0,32.5,27.6,76,3,240
2018,6,12,0,32.5,27.1,80,3,230
2018,6,13,0.2,33.1,27.1,78,3,230
2018,6,14,0,32.9,26.3,78,3,220
2018,6,15,0,33,26.5,77,3,230
2018,6,16,0,32.8,26.7,79,3,220
2018,6,17,0,32.5,27.2,79,3,230
2018,6,18,-1,33.6,26.8,77,2,230
2018,6,19,4.2,32.4,25.7,87,2,240
2018,6,20,16.2,32.5,25.2,83,2,230
2018,6,21,0.5,29.7,25.3,87,1,220
2018,6,22,3.4,33.2,25.1,81,1,240
2018,6,23,0,32.5,25.7,79,2,90
2018,6,24,0,33,26,78,1,70
2018,6,25,8.6,30.5,25,85,1,270
2018,6,26,0.4,32.3,24.4,80,1,90
2018,6,27,0,32.1,25,83,1,80
2018,6,28,0,32.8,26,78,2,240
2018,6,29,0,33.2,26.8,79,3,230
2018,6,30,1.4,32.1,25.9,77,3,230
2018,7,1,2.9,31.1,26,83,2,230
2018,7,2,0.2,32.4,26,81,2,220
2018,7,3,0,33,26.4,80,2,250
2018,7,4,1.6,31.6,26.2,80,2,240
2018,7,5,0,32.7,25.7,79,2,250
2018,7,6,0,32.7,25.5,77,2,240
2018,7,7,3.9,30.9,25.6,83,2,240
2018,7,8,16.4,32.7,24.5,78,2,250
2018,7,9,25.3,29.4,25.1,92,2,230
2018,7,10,18.5,30.7,25.6,88,2,250
2018,7,11,5.1,30.7,25.6,85,2,240
2018,7,12,5.1,30.3,25,86,2,230
2018,7,13,27,32.2,25,88,1,220
2018,7,14,10.6,30.4,25.4,89,2,230
2018,7,15,-1,32.2,26.7,79,3,240
2018,7,16,32.2,30.5,25.2,85,3,220
2018,7,17,8.8,28.4,25.6,91,2,240
2018,7,18,0,31.5,26.2,79,3,240
2018,7,19,1.6,32.9,26.7,81,3,240
2018,7,20,0,32.4,27.4,80,4,250
2018,7,21,0,32.9,27,76,4,230
2018,7,22,2,30.2,25.8,85,4,240
2018,7,23,0.4,29.9,26.4,81,4,250
2018,7,24,3.4,30.5,25,85,2,280
2018,7,25,7.7,32.2,24.8,86,2,270
2018,7,26,2.6,31,25,85,2,230
2018,7,27,10.8,30.1,25.6,85,2,220
2018,7,28,5.8,32,24.5,80,3,240
2018,7,29,10.4,31.1,25.4,87,2,240
2018,7,30,3.6,31.9,26.4,83,2,230
2018,7,31,3.2,32.5,25.5,82,2,240
2018,8,1,2.4,32,26.3,85,2,240
2018,8,2,36.8,31,24.9,85,3,220
2018,8,3,20,30.2,25.3,88,2,250
2018,8,4,8.9,32,25.1,84,2,220
2018,8,5,8,31.5,25.8,82,2,230
2018,8,6,3.2,31.2,26.3,85,3,230
2018,8,7,8,31.3,25.2,84,2,240
2018,8,8,5.2,31.5,24.8,81,3,230
2018,8,9,0,30.2,26.9,80,3,240
2018,8,10,3,30.4,26.1,83,3,240
2018,8,11,5,29.3,26.2,83,4,240
2018,8,12,1.2,30.2,27,79,4,240
2018,8,13,0.8,31,27,77,4,240
2018,8,14,0,32.5,26.5,76,3,230
2018,8,15,0.2,32.1,27,77,3,250
2018,8,16,0,32,27,78,3,240
2018,8,17,13.4,30.6,26.5,86,2,250
2018,8,18,19,32.1,26,79,3,240
2018,8,19,0.8,31,26.2,81,3,230
2018,8,20,0,32,26.6,78,3,240
2018,8,21,0,32.5,26.9,78,3,230
